tmc_code,date_local,demand_capacity_ratio,P_hr,length_mi,freeflow_speed_mph,network_link_id,road_order,source_5min_bins,mean_pm_travel_time_min,mean_pm_speed_mph,complete_pm_window,alpha,beta,f_d,n,reliability,calibration_scope,n_episodes,duration_r2,speed_r2,free_flow_travel_time_min,observed_daily_pm_tti,analysis_eligible,analysis_scope,demand_capacity_basis,log_dc,observed_delay_tti,log_observed_delay,log_qvdf_delay,qvdf_daily_tti,log_delay_residual,log_observed_delay_within_tmc,log_qvdf_delay_within_tmc,log_delay_residual_within_tmc,residual_interpretation
110N04152,2025-10-22,1.960700804517879,11.25,0.550806,67.51,39077,862.0,48,2.3360416666666666,14.291458333333331,True,1.3720282505263373,0.128772030419787,5.710518265242897,1.0357456005986634,high,sensor_period,10,0.9115418484979488,0.0957852568744352,0.4895328099540808,4.771981814427908,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.6733019626609171,3.7719818144279076,1.32760054355808,0.40299258067181704,2.4962957901128737,0.9246079628862629,-0.039338803979539705,-0.0013878903025615896,-0.037950913676978004,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04152,2025-10-28,1.8761718603816857,10.75,0.550806,67.51,39077,862.0,48,2.360625,14.157083333333333,True,1.3720282505263373,0.128772030419787,5.710518265242897,1.0357456005986634,high,sensor_period,10,0.9115418484979488,0.0957852568744352,0.4895328099540808,4.822199762711373,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.6292334563996517,3.8221997627113726,1.340826110991054,0.3973177896429868,2.4878286714734976,0.9435083213480672,-0.02611323654656572,-0.007062681331391818,-0.019050555215173737,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04152,2025-10-30,2.0389192010551835,11.75,0.550806,67.51,39077,862.0,48,2.3541666666666665,14.182291666666666,True,1.3720282505263373,0.128772030419787,5.710518265242897,1.0357456005986634,high,sensor_period,10,0.9115418484979488,0.0957852568744352,0.4895328099540808,4.80900691189114,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.7124198640563895,3.8090069118911396,1.337368502115755,0.40802987226027304,2.50385208396,0.929338629855482,-0.02957084542186461,0.003649401285894416,-0.033220246707758916,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04152,2025-10-31,1.9420779290762724,11.75,0.550806,67.51,39077,862.0,48,2.447291666666666,13.693541666666668,True,1.3720282505263373,0.128772030419787,5.710518265242897,1.0357456005986634,high,sensor_period,10,0.9115418484979488,0.0957852568744352,0.4895328099540808,4.999239309202232,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.663758497321623,3.999239309202232,1.3861041703353278,0.40176364926283525,2.494458074663683,0.9843405210724926,0.019164822797708148,-0.002616821711543371,0.021781644509251685,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04154,2025-10-01,1.2628913972007036,6.5,0.208221,69.25,31926,858.0,48,0.5272916666666666,26.00125,True,1.1179706428543428,0.9136277352962864,5.110037545702653,1.0092834114144824,high,sensor_period,19,0.9638205371552288,0.2581032227980705,0.1804080866425992,2.9227717918835165,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.2334038517065719,1.9227717918835165,0.6537677865969588,0.3247593482046488,2.383697616594642,0.32900843839231,-0.23112938817387874,0.08244441332146554,-0.3135738014953442,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04154,2025-10-03,1.2077672562429786,5.75,0.208221,69.25,31926,858.0,48,0.5197916666666667,27.347708333333333,True,1.1179706428543428,0.9136277352962864,5.110037545702653,1.0092834114144824,high,sensor_period,19,0.9638205371552288,0.2581032227980705,0.1804080866425992,2.8811993760368924,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.18877341227659913,1.8811993760368924,0.6319095394051437,0.2839837409029647,2.328411331808459,0.34792579850217903,-0.2529876353656938,0.04166880601978143,-0.29465644138547514,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04154,2025-10-07,0.9768373809973766,5.0,0.208221,69.25,31926,858.0,48,0.6566666666666666,20.185,True,1.1179706428543428,0.9136277352962864,5.110037545702653,1.0092834114144824,high,sensor_period,19,0.9638205371552288,0.2581032227980705,0.1804080866425992,3.63989596523779,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,-0.023435088083542156,2.63989596523779,0.9707395092748465,0.09010416930830763,2.0942882690202946,0.8806353399665389,0.08584233450400902,-0.15221076557487562,0.2380531000788847,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04154,2025-10-08,1.108726747227416,5.5,0.208221,69.25,31926,858.0,48,0.6216666666666667,21.833333333333332,True,1.1179706428543428,0.9136277352962864,5.110037545702653,1.0092834114144824,high,sensor_period,19,0.9638205371552288,0.2581032227980705,0.1804080866425992,3.445891357953542,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.10321228236078035,2.445891357953542,0.8944096200698607,0.20581271954858382,2.2285231040878686,0.6885969005212769,0.009512445299023176,-0.036502215334599436,0.046014660633622695,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04154,2025-10-09,1.244864244300267,6.0,0.208221,69.25,31926,858.0,48,0.563125,24.075625,True,1.1179706428543428,0.9136277352962864,5.110037545702653,1.0092834114144824,high,sensor_period,19,0.9638205371552288,0.2581032227980705,0.1804080866425992,3.1213955564840563,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.21902648324862212,2.1213955564840563,0.7520741534721886,0.3116237856208919,2.3656408226586483,0.44045036785129676,-0.13282302129864887,0.06930885073770862,-0.2021318720363574,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04154,2025-10-10,1.174076500504747,5.75,0.208221,69.25,31926,858.0,48,0.5425,27.80541666666667,True,1.1179706428543428,0.9136277352962864,5.110037545702653,1.0092834114144824,high,sensor_period,19,0.9638205371552288,0.2581032227980705,0.1804080866425992,3.0070714129058387,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.16048188155273785,2.0070714129058387,0.6966766510973923,0.258135813759658,2.294514619583291,0.4385408373377343,-0.18822052367344522,0.015820878876474737,-0.20404140254991987,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04154,2025-10-14,1.4699987865074922,7.75,0.208221,69.25,31926,858.0,48,0.760625,17.252083333333335,True,1.1179706428543428,0.9136277352962864,5.110037545702653,1.0092834114144824,high,sensor_period,19,0.9638205371552288,0.2581032227980705,0.1804080866425992,4.216135840445168,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.38526157528519683,3.216135840445168,1.168180589369074,0.46350077628503733,2.589629191729438,0.7046798130840366,0.28328341459823647,0.22118584140185407,0.06209757319638243,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04154,2025-10-16,2.1750573404309423,11.75,0.208221,69.25,31926,858.0,48,0.9527083333333332,15.2175,True,1.1179706428543428,0.9136277352962864,5.110037545702653,1.0092834114144824,high,sensor_period,19,0.9638205371552288,0.2581032227980705,0.1804080866425992,5.280851601850384,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.7770550276096638,4.280851601850384,1.4541519621962733,0.8214541408361538,3.2738038657436106,0.6326978213601195,0.5692547874254358,0.5791392059529705,-0.009884418527534633,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04154,2025-10-17,1.362101817776436,6.5,0.208221,69.25,31926,858.0,48,0.56625,24.709791666666664,True,1.1179706428543428,0.9136277352962864,5.110037545702653,1.0092834114144824,high,sensor_period,19,0.9638205371552288,0.2581032227980705,0.1804080866425992,3.13871739642015,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.30902896100990274,2.13871739642015,0.7602063018860495,0.3938525455489851,2.4826819045088624,0.36635375633706446,-0.12469087288478797,0.15153761066580182,-0.2762284835505897,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04154,2025-10-20,0.8928011313879533,4.25,0.208221,69.25,31926,858.0,48,0.5110416666666667,28.878958333333333,True,1.1179706428543428,0.9136277352962864,5.110037545702653,1.0092834114144824,high,sensor_period,19,0.9638205371552288,0.2581032227980705,0.1804080866425992,2.832698224215831,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,-0.11339142012028278,1.832698224215831,0.6057893203969515,0.007917569394019525,2.007948996233214,0.597871751002932,-0.27910785437388597,-0.23439736548916373,-0.04471048888472218,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04154,2025-10-21,1.1008262462635767,5.5,0.208221,69.25,31926,858.0,48,0.6322916666666667,22.29895833333333,True,1.1179706428543428,0.9136277352962864,5.110037545702653,1.0092834114144824,high,sensor_period,19,0.9638205371552288,0.2581032227980705,0.1804080866425992,3.50478561373626,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.09606103081202955,2.50478561373626,0.9182031475355469,0.1992791377915646,2.2205226123405764,0.7189240097439823,0.03330597276470937,-0.04303579709161867,0.07634176985632812,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04154,2025-10-22,1.032457401620149,5.75,0.208221,69.25,31926,858.0,48,0.6425,24.247083333333332,True,1.1179706428543428,0.9136277352962864,5.110037545702653,1.0092834114144824,high,sensor_period,19,0.9638205371552288,0.2581032227980705,0.1804080866425992,3.561370290860832,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.03194178749118478,2.561370290860832,0.9405423851531683,0.14069801872742965,2.1510769917997474,0.7998443664257386,0.055645210382330834,-0.1016169161557536,0.15726212653808447,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04154,2025-10-23,1.2184504577178852,6.75,0.208221,69.25,31926,858.0,48,0.9270833333333334,17.609583333333333,True,1.1179706428543428,0.9136277352962864,5.110037545702653,1.0092834114144824,high,sensor_period,19,0.9638205371552288,0.2581032227980705,0.1804080866425992,5.138812514374417,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.19757993483872704,4.138812514374417,1.4204089144162668,0.29202962416723727,2.339142688038635,1.1283792902490295,0.5355117396454293,0.04971468928405401,0.4857970503613753,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04154,2025-10-24,1.0330223587924534,5.5,0.208221,69.25,31926,858.0,48,0.3910416666666667,36.785833333333336,True,1.1179706428543428,0.9136277352962864,5.110037545702653,1.0092834114144824,high,sensor_period,19,0.9638205371552288,0.2581032227980705,0.1804080866425992,2.1675395706698386,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.03248883442645038,1.1675395706698386,0.15489860349389978,0.14119781597999712,2.151652440709656,0.013700787513902662,-0.7299985712769377,-0.10111711890318614,-0.6288814523737515,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04154,2025-10-27,1.0535569904864082,5.5,0.208221,69.25,31926,858.0,48,0.7275,18.639583333333334,True,1.1179706428543428,0.9136277352962864,5.110037545702653,1.0092834114144824,high,sensor_period,19,0.9638205371552288,0.2581032227980705,0.1804080866425992,4.0325243371225765,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.05217204913156619,3.0325243371225765,1.1093953872358766,0.15918094685438264,2.172550096737807,0.9502144403814939,0.2244982124650391,-0.08313398802880062,0.30763220049383977,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04154,2025-10-28,1.0190842134492784,5.25,0.208221,69.25,31926,858.0,48,0.7154166666666667,20.844166666666663,True,1.1179706428543428,0.9136277352962864,5.110037545702653,1.0092834114144824,high,sensor_period,19,0.9638205371552288,0.2581032227980705,0.1804080866425992,3.965546556036348,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.01890439405377169,2.965546556036348,1.0870613513932232,0.12878669448703925,2.1374474744703846,0.958274656906184,0.20216417662238573,-0.11352824039614401,0.3156924170185298,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04154,2025-10-29,1.3369142559703855,6.75,0.208221,69.25,31926,858.0,48,0.7283333333333334,19.199166666666667,True,1.1179706428543428,0.9136277352962864,5.110037545702653,1.0092834114144824,high,sensor_period,19,0.9638205371552288,0.2581032227980705,0.1804080866425992,4.037143494438869,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.2903641644031378,3.037143494438869,1.110917433692525,0.3767998696953806,2.4576125677318306,0.7341175639971443,0.22602025892168742,0.13448493481219734,0.09153532410949017,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04154,2025-10-30,0.7481402985693146,4.0,0.208221,69.25,31926,858.0,48,0.4479166666666667,34.065625000000004,True,1.1179706428543428,0.9136277352962864,5.110037545702653,1.0092834114144824,high,sensor_period,19,0.9638205371552288,0.2581032227980705,0.1804080866425992,2.4827970575067413,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,-0.2901647536635237,1.4827970575067413,0.3939302078756525,-0.15358745099186671,1.857625760695887,0.5475176588675192,-0.490966966895185,-0.39590238587505,-0.09506458102013493,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04154,2025-10-31,1.052719611701147,5.5,0.208221,69.25,31926,858.0,48,0.716875,18.960208333333338,True,1.1179706428543428,0.9136277352962864,5.110037545702653,1.0092834114144824,high,sensor_period,19,0.9638205371552288,0.2581032227980705,0.1804080866425992,3.973630081339859,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.05137692200675339,2.973630081339859,1.0897834560850144,0.15845449666006728,2.1716986068121447,0.9313289594249471,0.20488628131417685,-0.08386043822311598,0.2887467195372929,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04156,2025-10-06,0.9475986231581656,4.0,0.739942,66.6465,32265,854.0,48,1.2202083333333331,40.613125,True,0.5139767553769299,1.5101318490350717,4.24270781913548,1.0110302222365477,medium,sensor_period,9,0.9927833321600328,0.0657066816531863,0.6661493101663253,1.831733989229336,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,-0.05382425967643732,0.8317339892293361,-0.18424261376766946,-0.7468589663397668,1.4738526046308524,0.5626163525720973,0.2011688578064532,0.29246330045638913,-0.09129444264993603,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04156,2025-10-07,0.7808955335782078,3.25,0.739942,66.6465,32265,854.0,48,1.1366666666666667,42.751875000000005,True,0.5139767553769299,1.5101318490350717,4.24270781913548,1.0110302222365477,medium,sensor_period,9,0.9927833321600328,0.0657066816531863,0.6661493101663253,1.7063241668491136,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,-0.24731389791213135,0.7063241668491136,-0.34768098702758177,-1.0390538314977626,1.3537892679082,0.6913728444701809,0.03773048454654088,0.00026843529839326585,0.037462049248147555,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04156,2025-10-14,1.032051903394042,4.5,0.739942,66.6465,32265,854.0,48,1.4408333333333332,33.37854166666667,True,0.5139767553769299,1.5101318490350717,4.24270781913548,1.0110302222365477,medium,sensor_period,9,0.9927833321600328,0.0657066816531863,0.6661493101663253,2.1629285076848364,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.03154895978114573,1.1629285076848364,0.15094139932100445,-0.61793414858221,1.539056899568703,0.7688755479032144,0.5363528708951271,0.42138811821394595,0.11496475268118111,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04156,2025-10-22,0.984817983302637,4.25,0.739942,66.6465,32265,854.0,48,1.270625,39.52395833333333,True,0.5139767553769299,1.5101318490350717,4.24270781913548,1.0110302222365477,medium,sensor_period,9,0.9927833321600328,0.0657066816531863,0.6661493101663253,1.907417722436353,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,-0.015298443410792895,0.9074177224363531,-0.09715238093533851,-0.6886799041869437,1.502238634763642,0.5915275232516052,0.28825909063878413,0.3506423626092122,-0.062383271970428145,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04156,2025-10-23,0.5192797140530527,2.25,0.739942,66.6465,32265,854.0,48,1.055416666666667,46.6125,True,0.5139767553769299,1.5101318490350717,4.24270781913548,1.0110302222365477,medium,sensor_period,9,0.9927833321600328,0.0657066816531863,0.6661493101663253,1.584354514160119,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,-0.655312592917504,0.584354514160119,-0.537247435536345,-1.655185655190122,1.1910565817665941,1.117938219653777,-0.15183596396222238,-0.6158633883939661,0.4640274244317437,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04156,2025-10-27,0.9045918479955044,3.75,0.739942,66.6465,32265,854.0,48,1.0170833333333331,45.99270833333333,True,0.5139767553769299,1.5101318490350717,4.24270781913548,1.0110302222365477,medium,sensor_period,9,0.9927833321600328,0.0657066816531863,0.6661493101663253,1.5268098575068496,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,-0.10027143370185615,0.5268098575068496,-0.6409155972401491,-0.8170003231332263,1.4417547906497186,0.17608472589307722,-0.2555041256660265,0.22232194366292957,-0.4778260693289561,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04156,2025-10-28,0.5972174914329103,2.5,0.739942,66.6465,32265,854.0,48,0.995,47.40854166666667,True,0.5139767553769299,1.5101318490350717,4.24270781913548,1.0110302222365477,medium,sensor_period,9,0.9927833321600328,0.0657066816531863,0.6661493101663253,1.4936591313913794,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,-0.5154739246755053,0.4936591313913794,-0.7059100173921644,-1.4440108285512308,1.235979385216061,0.7381008111590663,-0.32049854581804177,-0.40468856175507484,0.08419001593703301,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04156,2025-10-29,0.7757521139779661,3.25,0.739942,66.6465,32265,854.0,48,1.0858333333333332,44.149375,True,0.5139767553769299,1.5101318490350717,4.24270781913548,1.0110302222365477,medium,sensor_period,9,0.9927833321600328,0.0657066816531863,0.6661493101663253,1.630014948243691,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,-0.2539222505810265,0.630014948243691,-0.46201173250711025,-1.049033315332717,1.350276192125205,0.5870215828256067,-0.07660026093298761,-0.009711048536561018,-0.06688921239642664,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04156,2025-10-31,0.6586539185805043,2.75,0.739942,66.6465,32265,854.0,48,1.0158333333333334,46.048750000000005,True,0.5139767553769299,1.5101318490350717,4.24270781913548,1.0110302222365477,medium,sensor_period,9,0.9927833321600328,0.0657066816531863,0.6661493101663253,1.5249334013116345,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,-0.4175570439115576,0.5249334013116345,-0.64448387908175,-1.296143428351424,1.2735848607306726,0.651659549269674,-0.25907240750762733,-0.256821161555268,-0.002251245952359371,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04157,2025-10-01,1.0470851820500628,4.5,0.442042,68.067,31912,852.0,48,0.7483333333333334,38.990833333333335,True,0.6481586453795056,0.4018514282308939,4.509071541144421,1.0255399609351643,high,sensor_period,14,0.9826690433552808,0.1280635362575505,0.3896531358808233,1.9205115124807144,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.04601028679300444,0.9205115124807144,-0.08282577161837656,-0.4151304900165481,1.6602541185126016,0.33230471839817155,-0.1764274489169677,0.06079632756925929,-0.23722377648622706,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04157,2025-10-02,1.1148140967030589,5.25,0.442042,68.067,31912,852.0,48,1.099375,25.573541666666667,True,0.6481586453795056,0.4018514282308939,4.509071541144421,1.0255399609351643,high,sensor_period,14,0.9826690433552808,0.1280635362575505,0.3896531358808233,2.8214196134077754,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.10868766159689115,1.8214196134077754,0.5996162044079633,-0.38994349743384316,1.677095131029794,0.9895597018418064,0.5060145271093721,0.08598332015196425,0.4200312069574078,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04157,2025-10-03,0.6025323615396485,2.75,0.442042,68.067,31912,852.0,48,0.6527083333333333,48.177083333333336,True,0.6481586453795056,0.4018514282308939,4.509071541144421,1.0255399609351643,high,sensor_period,14,0.9826690433552808,0.1280635362575505,0.3896531358808233,1.675100937806815,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,-0.5066139029607685,0.6751009378068149,-0.39289306179764577,-0.6372033099440423,1.5287691615479773,0.2443102481463965,-0.4864947390962369,-0.16127649235823488,-0.3252182467380021,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04157,2025-10-06,0.9612939396327994,4.25,0.442042,68.067,31912,852.0,48,0.7547916666666666,40.74604166666666,True,0.6481586453795056,0.4018514282308939,4.509071541144421,1.0255399609351643,high,sensor_period,14,0.9826690433552808,0.1280635362575505,0.3896531358808233,1.9370860828835264,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,-0.03947504827560531,0.9370860828835264,-0.06498013022341667,-0.44948289400666547,1.6379579582256323,0.38450276378324877,-0.15858180752200782,0.026443923579141937,-0.18502573110114984,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04157,2025-10-09,1.0676079758178785,4.75,0.442042,68.067,31912,852.0,48,0.8266666666666667,37.548541666666665,True,0.6481586453795056,0.4018514282308939,4.509071541144421,1.0255399609351643,high,sensor_period,14,0.9826690433552808,0.1280635362575505,0.3896531358808233,2.121545011559987,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.06542060931264358,1.121545011559987,0.11470720931315806,-0.40733042418960885,1.6654242816929357,0.5220376335027669,0.021105532014566913,0.06859639339619855,-0.04749086138163172,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04157,2025-10-14,0.96222472384925,4.5,0.442042,68.067,31912,852.0,48,1.05,29.434375,True,0.6481586453795056,0.4018514282308939,4.509071541144421,1.0255399609351643,high,sensor_period,14,0.9826690433552808,0.1280635362575505,0.3896531358808233,2.694704349360468,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,-0.03850725492192382,1.6947043493604679,0.5275083004625107,-0.4490939848652562,1.638206114159349,0.9766022853277669,0.4339066231639196,0.026832832720551203,0.40707379044336833,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04157,2025-10-16,0.8974607973319141,4.0,0.442042,68.067,31912,852.0,48,0.8147916666666667,37.603541666666665,True,0.6481586453795056,0.4018514282308939,4.509071541144421,1.0255399609351643,high,sensor_period,14,0.9826690433552808,0.1280635362575505,0.3896531358808233,2.091069188561268,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,-0.1081858394267162,1.091069188561268,0.0871581224031572,-0.47709442356561405,1.6205839287795278,0.5642525459687713,-0.0064435548954339394,-0.0011676059798066407,-0.0052759489156273265,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04157,2025-10-17,0.9635592661138468,4.25,0.442042,68.067,31912,852.0,48,0.723125,42.217708333333334,True,0.6481586453795056,0.4018514282308939,4.509071541144421,1.0255399609351643,high,sensor_period,14,0.9826690433552808,0.1280635362575505,0.3896531358808233,1.855817221553608,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,-0.03712128174405805,0.855817221553608,-0.15569845186278505,-0.44853702956424113,1.6385616654416648,0.29283857770145605,-0.2493001291613762,0.027389788021566275,-0.27668991718294256,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04157,2025-10-21,0.582692025283399,2.5,0.442042,68.067,31912,852.0,48,0.6616666666666667,44.18395833333333,True,0.6481586453795056,0.4018514282308939,4.509071541144421,1.0255399609351643,high,sensor_period,14,0.9826690433552808,0.1280635362575505,0.3896531358808233,1.6980914709461996,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,-0.5400964907283748,0.6980914709461996,-0.3594051376048399,-0.6506583356593212,1.521702208514399,0.2912531980544813,-0.45300681490343103,-0.17473151807351378,-0.2782752968299173,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04157,2025-10-22,1.052512398365015,4.75,0.442042,68.067,31912,852.0,48,0.934375,33.409166666666664,True,0.6481586453795056,0.4018514282308939,4.509071541144421,1.0255399609351643,high,sensor_period,14,0.9826690433552808,0.1280635362575505,0.3896531358808233,2.397966072793988,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.05118006642427097,1.397966072793988,0.3350183751294311,-0.41305300668808465,1.6616272112311279,0.7480713818175158,0.24141669783083997,0.06287381089772276,0.17854288693311715,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04157,2025-10-23,1.1543916843358175,5.25,0.442042,68.067,31912,852.0,48,0.9102083333333332,34.608125,True,0.6481586453795056,0.4018514282308939,4.509071541144421,1.0255399609351643,high,sensor_period,14,0.9826690433552808,0.1280635362575505,0.3896531358808233,2.3359450996737863,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,0.14357352500027756,1.3359450996737863,0.2896389812115679,-0.3759245634001245,1.6866541299414388,0.6655635446116923,0.19603730391297675,0.10000225418568293,0.09603504972729371,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04157,2025-10-28,0.6658153309791486,3.0,0.442042,68.067,31912,852.0,48,0.72125,43.61708333333333,True,0.6481586453795056,0.4018514282308939,4.509071541144421,1.0255399609351643,high,sensor_period,14,0.9826690433552808,0.1280635362575505,0.3896531358808233,1.8510052495011784,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,-0.4067429277032692,0.8510052495011784,-0.16133698180125722,-0.5970700158980039,1.5504220034861436,0.4357330340967467,-0.25493865909984836,-0.1211431983121965,-0.13379546078765192,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04157,2025-10-29,0.8140826363471537,3.75,0.442042,68.067,31912,852.0,48,0.8875000000000001,35.32041666666667,True,0.6481586453795056,0.4018514282308939,4.509071541144421,1.0255399609351643,high,sensor_period,14,0.9826690433552808,0.1280635362575505,0.3896531358808233,2.277666771483253,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,-0.2056933992782897,1.2776667714832528,0.24503557976781043,-0.5162779757552782,1.5967374910623324,0.7613135555230887,0.15143390246921928,-0.040351158169470824,0.19178506063869005,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04157,2025-10-30,0.9936603534650044,4.5,0.442042,68.067,31912,852.0,48,0.9310416666666668,33.086875,True,0.6481586453795056,0.4018514282308939,4.509071541144421,1.0255399609351643,high,sensor_period,14,0.9826690433552808,0.1280635362575505,0.3896531358808233,2.389411455811891,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,-0.006359827432474858,1.3894114558118908,0.3288802443929985,-0.436175495214672,1.646504257575684,0.7650557396076705,0.23527856709440736,0.03975132237113538,0.19552724472327188,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
110N04158,2025-10-01,0.8151434525988877,4.5,0.529828,67.81,31907,850.001,48,1.4325,29.490416666666665,True,1.3374541104839113,1.7473796327985045,4.8622643416314535,1.1312604388758891,high,sensor_period,16,0.9328050441451158,0.7112191266653467,0.4688051909747824,3.0556402266395892,True,accepted PM congestion episodes,episode vehicle demand divided by four-hour PM capacity,-0.20439116577141986,2.0556402266395892,0.7205873452378985,-0.06638107091206707,1.9357742000108566,0.7869684161499655,0.8086739117116432,0.340620115376662,0.4680537963349812,day-to-day log-delay variation not reproduced by calibrated D/C and QVDF
