corridor_period,tmc_code,minute,mean_tt,p95_tt,days,start_latitude,length_mi,distance_end_mi,distance_start_mi,t0_min,tti,pti95,gamma95
I-95 SB PM,110-04152,1240,0.7408695652173912,1.6299999999999997,23,38.6738,0.31509333333333334,8.446533333333333,8.13144,0.2740736445346477,2.703176974478231,5.9473066181448875,2.2001173708920185
I-95 SB PM,110-04152,1245,0.658695652173913,1.5799999999999996,23,38.6738,0.31509333333333334,8.446533333333333,8.13144,0.2740736445346477,2.4033527678019486,5.764873899796885,2.398679867986798
I-95 SB PM,110-04152,1250,0.6204347826086957,1.3219999999999998,23,38.6738,0.31509333333333334,8.446533333333333,8.13144,0.2740736445346477,2.2637520789791292,4.823521073121191,2.1307638402242466
I-95 SB PM,110-04152,1255,0.6356521739130435,1.5819999999999999,23,38.6738,0.31509333333333334,8.446533333333333,8.13144,0.2740736445346477,2.319275080215478,5.772171208530805,2.488782489740082
I-95 SB PM,110-04153,720,3.6960869565217394,8.436,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,2.4935469785582303,5.691306118758925,2.2824138336666273
I-95 SB PM,110-04153,725,3.332173913043478,7.448999999999999,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,2.248034824570083,5.025431398605408,2.235477557411273
I-95 SB PM,110-04153,730,3.4030434782608694,7.862999999999999,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,2.295846629946508,5.304734472712354,2.3105787658106554
I-95 SB PM,110-04153,735,3.3786956521739135,8.295,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,2.2794204882220925,5.596181158736995,2.45508943507914
I-95 SB PM,110-04153,740,3.574347826086957,9.661,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,2.41141626993615,6.517746374268608,2.702870696995499
I-95 SB PM,110-04153,745,3.199130434782609,7.568,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,2.158277693004524,5.105714166283493,2.365642837727643
I-95 SB PM,110-04153,750,3.2343478260869567,10.445999999999996,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,2.182036933713054,7.047342782901341,3.2297082941255533
I-95 SB PM,110-04153,755,3.386086956521739,10.964999999999993,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,2.2844069955312896,7.397483593194829,3.238251155624035
I-95 SB PM,110-04153,760,3.2734782608695654,11.360999999999995,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,2.2084360900558657,7.664643055384083,3.470620268295921
I-95 SB PM,110-04153,765,2.848695652173913,9.371999999999995,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.9218585817566782,6.322773938478973,3.2899267399267385
I-95 SB PM,110-04153,770,2.767826086956522,8.745999999999997,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.867300325314868,5.900446101785863,3.1598806157712835
I-95 SB PM,110-04153,775,2.932608695652174,10.664999999999996,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.978470105914041,7.195090061233276,3.63669384729429
I-95 SB PM,110-04153,780,2.8756521739130436,9.881999999999996,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.940044667237282,6.666842942813617,3.436437859086784
I-95 SB PM,110-04153,785,2.893913043478261,9.711,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.952364273530594,6.551478629595534,3.3556640625
I-95 SB PM,110-04153,790,2.9504347826086956,11.222,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.9904963882479882,7.570867385575232,3.8035072207486
I-95 SB PM,110-04153,795,2.859565217391304,9.489999999999998,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.9291916807407925,6.40238206105052,3.3186863311540216
I-95 SB PM,110-04153,800,2.822173913043478,9.103,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.9039658202354393,6.1412944048201155,3.2255276536743187
I-95 SB PM,110-04153,805,2.8039130434782606,9.143999999999998,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.8916462139421273,6.168954854188194,3.261156768491239
I-95 SB PM,110-04153,810,2.8052173913043474,8.169,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.892526185820221,5.511175875313142,2.9120737755734662
I-95 SB PM,110-04153,815,2.8843478260869566,10.759999999999993,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.9459111464245733,7.259181346354433,3.7304793488091623
I-95 SB PM,110-04153,820,2.9352173913043482,10.937999999999995,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.9802300496702285,7.37926817531829,3.7264701525699877
I-95 SB PM,110-04153,825,2.9499999999999997,10.287999999999998,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.9902030642886235,6.940748856068257,3.4874576271186437
I-95 SB PM,110-04153,830,2.7582608695652175,8.806,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.8608471982088475,5.940924808178176,3.1925914249684735
I-95 SB PM,110-04153,835,2.619565217391304,8.510999999999997,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.7672768551715485,5.741904501749312,3.2490124481327793
I-95 SB PM,110-04153,840,2.603913043478261,8.149999999999995,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.756717192634424,5.498357618288907,3.129904825513439
I-95 SB PM,110-04153,845,2.606086956521739,7.3299999999999965,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.758183812431247,4.945148630927323,2.8126459793126446
I-95 SB PM,110-04153,850,2.6769565217391302,5.711999999999999,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.8059956178076721,3.8535728485480054,2.1337664446970925
I-95 SB PM,110-04153,855,2.9408695652173913,7.423999999999998,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.9840432611419676,5.008565270941945,2.5244234180958007
I-95 SB PM,110-04153,860,3.4065217391304343,9.692999999999994,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,2.2981932216214243,6.539335017677836,2.8454243777919577
I-95 SB PM,110-04153,865,3.38304347826087,8.648999999999996,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,2.282353727815738,5.835005526451626,2.5565737051792814
I-95 SB PM,110-04153,870,3.5273913043478258,5.898999999999999,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,2.3797372823247755,3.9797314834707085,1.6723406877850362
I-95 SB PM,110-04153,875,3.892608695652174,7.159,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,2.6261294081910167,4.829784317709239,1.8391265497598568
I-95 SB PM,110-04153,880,3.9486956521739134,6.933999999999999,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,2.6639681989490467,4.6779891687380735,1.7560229024443952
I-95 SB PM,110-04153,885,4.089130434782609,6.079999999999999,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,2.7587118378238036,4.10184224775418,1.4868686868686867
I-95 SB PM,110-04153,890,4.5691304347826085,6.808,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,3.082541488962291,4.59298388531422,1.489999048434675
I-95 SB PM,110-04153,895,4.514347826086956,6.192,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,3.045582670082355,4.177402499686495,1.3716266974862759
I-95 SB PM,110-04153,900,4.77695652173913,6.332,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,3.222750341538557,4.271852814601886,1.3255301720214798
I-95 SB PM,110-04153,905,5.115217391304348,6.6739999999999995,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,3.4509563819241946,4.502581441038059,1.3047343816404589
I-95 SB PM,110-04153,910,5.084347826086956,7.167999999999999,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,3.4301303808093095,4.835856123668086,1.4098170001710277
I-95 SB PM,110-04153,915,5.329565217391305,8.195,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,3.5955650938909285,5.528716648083143,1.5376488823625387
I-95 SB PM,110-04153,920,5.522173913043479,7.7909999999999995,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,3.7255076078894342,5.256160025041582,1.4108574128021414
I-95 SB PM,110-04153,925,5.570434782608696,8.017999999999999,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,3.7580665673789015,5.409304464225825,1.4393849516078674
I-95 SB PM,110-04153,930,5.761739130434783,7.6979999999999995,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,3.887129109499314,5.1934180301335,1.3360549351041349
I-95 SB PM,110-04153,935,5.788695652173913,7.411,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,3.905315194979917,4.9997948845569455,1.2802538681087576
I-95 SB PM,110-04153,940,5.799130434782609,8.015,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,3.912354970004667,5.4072805289062105,1.3821037636827112
I-95 SB PM,110-04153,945,5.987826086956522,8.244,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.039657568368892,5.56177425830353,1.3767934940458901
I-95 SB PM,110-04153,950,6.1808695652173915,8.473999999999998,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.169893406326762,5.716942632807388,1.3710045019696113
I-95 SB PM,110-04153,955,6.188260869565217,8.528999999999998,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.174879913635959,5.7540481136670065,1.3782547600646384
I-95 SB PM,110-04153,960,6.381304347826087,8.823,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.30511575159383,5.952393774989331,1.382632690604347
I-95 SB PM,110-04153,965,6.425217391304348,7.939,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.334741471489651,5.356007500809283,1.235600216538097
I-95 SB PM,110-04153,970,6.565217391304348,8.241,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.429191786405043,5.5597503229839145,1.255251655629139
I-95 SB PM,110-04153,975,6.16,7.821,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.155813856277262,5.276399378237738,1.269642857142857
I-95 SB PM,110-04153,980,6.318695652173912,7.974999999999998,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.26287710144533,5.380294724644668,1.2621275717332965
I-95 SB PM,110-04153,985,6.617391304347826,8.011,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.464390661528792,5.404581948480056,1.2105978975032852
I-95 SB PM,110-04153,990,6.666086956521739,8.457,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.497242944977624,5.705473665996235,1.268660318288547
I-95 SB PM,110-04153,995,6.521739130434782,8.373000000000001,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.399859390468586,5.648803477046999,1.2838600000000002
I-95 SB PM,110-04153,1000,6.394782608695652,8.447000000000001,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.314208794334131,5.69872721493085,1.3209205874354095
I-95 SB PM,110-04153,1005,6.36608695652174,8.57,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.2948494130160695,5.781708563035087,1.3461958748804805
I-95 SB PM,110-04153,1010,6.583478260869566,8.849,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.441511392698356,5.969934547759332,1.3441223088099323
I-95 SB PM,110-04153,1015,6.944347826086957,9.008999999999999,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.68497027897095,6.0778777648054945,1.2973140495867765
I-95 SB PM,110-04153,1020,6.793478260869565,8.849,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.583186865071444,5.969934547759332,1.3025728
I-95 SB PM,110-04153,1025,7.030869565217392,9.328999999999999,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.743341746884501,6.2937641988978195,1.3268629027271037
I-95 SB PM,110-04153,1030,7.131739130434783,8.875,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.811392905457081,5.9874753205293345,1.244436993232945
I-95 SB PM,110-04153,1035,6.7495652173913046,8.57,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.553561145175622,5.781708563035087,1.2697114145838702
I-95 SB PM,110-04153,1040,6.894782608695652,9.097999999999997,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.651531347603389,6.137921179287422,1.3195484928742587
I-95 SB PM,110-04153,1045,7.359565217391305,8.427,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.965094660164118,5.685234312800079,1.145040467891534
I-95 SB PM,110-04153,1050,7.591304347826087,9.977999999999998,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,5.121436330505434,6.731608873041316,1.314398625429553
I-95 SB PM,110-04153,1055,7.441739130434782,9.2,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,5.020532888484021,6.206734980154351,1.2362701565786398
I-95 SB PM,110-04153,1060,7.7269565217391305,9.362,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,5.2129534058271805,6.316027487413591,1.2116025208192662
I-95 SB PM,110-04153,1065,7.760434782608696,10.062999999999999,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,5.235539350698253,6.788953707097091,1.2967056977981957
I-95 SB PM,110-04153,1070,7.699565217391305,10.68,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,5.194473996387213,7.205209737831356,1.3870913095036421
I-95 SB PM,110-04153,1075,7.528695652173913,11.206999999999997,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,5.079197680356936,7.560747708977153,1.4885712635712631
I-95 SB PM,110-04153,1080,7.151304347826087,9.334999999999999,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.824592483628487,6.297812069537051,1.305356274319066
I-95 SB PM,110-04153,1085,7.198695652173913,10.130999999999998,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.856564795199225,6.834829574341709,1.4073382859213623
I-95 SB PM,110-04153,1090,7.347391304347826,10.792999999999997,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.956881589301909,7.281444634870207,1.468956743002544
I-95 SB PM,110-04153,1095,7.262608695652173,11.338999999999999,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.899683417225817,7.649800863040237,1.5612847222222221
I-95 SB PM,110-04153,1100,6.866521739130435,9.520999999999999,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.632465290244692,6.423296059353215,1.3865826632052174
I-95 SB PM,110-04153,1105,6.845652173913043,9.227,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.618385740195192,6.2249503980308925,1.3478628135916164
I-95 SB PM,110-04153,1110,6.824347826086957,9.551,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.604012866186328,6.443535412549371,1.3995476554536188
I-95 SB PM,110-04153,1115,7.098695652173913,9.698,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.789100284545373,6.542708243210534,1.3661664727139096
I-95 SB PM,110-04153,1120,6.443913043478261,8.633000000000001,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.347354401742328,5.824211204747014,1.3397139194386345
I-95 SB PM,110-04153,1125,6.100869565217391,8.798,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.11592179780368,5.935527647325868,1.4420895096921322
I-95 SB PM,110-04153,1130,5.974347826086956,8.652,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,4.030564525628589,5.837029461771245,1.448191543555782
I-95 SB PM,110-04153,1135,5.429565217391304,7.776999999999999,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,3.66302960454478,5.246714993550042,1.4323430493273541
I-95 SB PM,110-04153,1140,5.285652173913043,6.622,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,3.565939373995106,4.467499895498056,1.2528255326149544
I-95 SB PM,110-04153,1145,5.371304347826087,7.321999999999999,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,3.623724193989928,4.939751470075017,1.3631698235389345
I-95 SB PM,110-04153,1150,5.024782608695652,7.211999999999999,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,3.389944998376363,4.865540508355781,1.4352859738686508
I-95 SB PM,110-04153,1155,5.053478260869565,7.130999999999999,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,3.409304379694425,4.810894254726161,1.41110728727523
I-95 SB PM,110-04153,1160,4.860869565217391,7.611999999999999,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,3.279361865695919,5.135398550971187,1.5659749552772808
I-95 SB PM,110-04153,1165,4.355652173913044,7.177,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,2.9385194249142867,4.841927929626933,1.6477440606907563
I-95 SB PM,110-04153,1170,4.124782608695653,6.276,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,2.782764402491699,4.234072688635729,1.5215347317381678
I-95 SB PM,110-04153,1175,3.9508695652173915,6.451,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,2.6654348187458696,4.35213558227997,1.6328051061956639
I-95 SB PM,110-04153,1180,3.6982608695652175,6.382,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,2.4950135983550528,4.305585069928812,1.7256759934164119
I-95 SB PM,110-04153,1185,3.3839130434782607,5.896999999999999,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,2.282940375734467,3.9783821932576315,1.742657073108056
I-95 SB PM,110-04153,1190,3.0578260869565215,5.871999999999999,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,2.0629474062110376,3.9615160655941684,1.920318498507038
I-95 SB PM,110-04153,1195,2.7530434782608695,5.269999999999999,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.8573273106964723,3.5553797114579813,1.9142451042324695
I-95 SB PM,110-04153,1200,2.627391304347826,5.211999999999999,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.7725566864401108,3.516250295278747,1.9837166970047986
I-95 SB PM,110-04153,1205,2.465217391304348,4.887999999999999,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.6631468495971256,3.297665280760268,1.982786596119929
I-95 SB PM,110-04153,1210,2.3860869565217393,4.318999999999999,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.6097618889927734,2.913792215139852,1.8100765306122444
I-95 SB PM,110-04153,1215,2.303913043478261,4.779999999999999,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.5543236606728692,3.2248036092541086,2.074731081336101
I-95 SB PM,110-04153,1220,2.2282608695652173,4.321,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.5032852917434334,2.9151415053529295,1.939180487804878
I-95 SB PM,110-04153,1225,2.0830434782608696,3.661,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.4053150893156663,2.469875735037509,1.7575245251513254
I-95 SB PM,110-04153,1230,2.0,3.8629999999999995,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.349290213077033,2.606154046558289,1.9314999999999998
I-95 SB PM,110-04153,1235,2.008695652173913,3.8189999999999995,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.3551566922643246,2.5764696618705942,1.901233766233766
I-95 SB PM,110-04153,1240,1.9339130434782608,3.241999999999999,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.304704971253618,2.18719943539787,1.6763938848920859
I-95 SB PM,110-04153,1245,1.8873913043478263,2.282,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.273319307601609,1.5395401331208947,1.2090762497120477
I-95 SB PM,110-04153,1250,1.8830434782608696,1.9059999999999997,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.270386068007963,1.2858735730624122,1.0121911798660816
I-95 SB PM,110-04153,1255,1.8708695652173915,1.783,23,38.70536,1.7144816666666667,7.348295,5.633813333333333,1.4822608069164265,1.2621729971457551,1.2028922249581748,0.9530327678363931
I-95 SB PM,110-04154,720,3.9452173913043476,10.677999999999992,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.731970927410311,4.687697464694816,2.7065682168834013
I-95 SB PM,110-04154,725,3.617391304347826,8.576999999999995,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.5880535724106004,3.7653475514785018,2.3710456730769214
I-95 SB PM,110-04154,730,3.6469565217391304,9.770999999999994,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.6010328564158793,4.289519753468164,2.6792203147353346
I-95 SB PM,110-04154,735,3.571304347826087,10.078999999999999,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.5678211591082538,4.424733353311395,2.8222181641100557
I-95 SB PM,110-04154,740,3.4447826086956526,9.421,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.5122774584386043,4.135867935464496,2.73486053262653
I-95 SB PM,110-04154,745,3.2656521739130433,7.366,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.4336382671125023,3.2337122611858065,2.2555984555984554
I-95 SB PM,110-04154,750,3.4113043478260865,9.593999999999994,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.4975803280208617,4.211815834077736,2.8124139689013496
I-95 SB PM,110-04154,755,3.4756521739130433,9.940999999999994,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.5258293579147042,4.364150636498517,2.8601826369777315
I-95 SB PM,110-04154,760,3.4456521739130435,9.760999999999994,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.5126592020858183,4.285129701525202,2.832845425867506
I-95 SB PM,110-04154,765,3.3360869565217395,5.883999999999999,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.4645595025368434,2.583106563238838,1.7637429949172416
I-95 SB PM,110-04154,770,3.380434782608696,5.192,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.4840284285447618,2.2793149687858687,1.5358971061093247
I-95 SB PM,110-04154,775,3.2991304347826085,8.036999999999994,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.4483353975302447,3.5282847465585534,2.4360964681075363
I-95 SB PM,110-04154,780,3.1239130434782605,8.72899999999999,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.371414052616606,3.8320763410115224,2.7942519137091133
I-95 SB PM,110-04154,785,3.0069565217391303,8.051999999999992,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.3200695320663114,3.534869824472996,2.6777906304222068
I-95 SB PM,110-04154,790,3.0121739130434784,7.9639999999999915,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.322359993949596,3.49623736737493,2.6439376443417983
I-95 SB PM,110-04154,795,3.0008695652173913,6.566999999999993,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.317397326535813,2.8829471109431397,2.1883656911040257
I-95 SB PM,110-04154,800,3.0913043478260867,7.892999999999992,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.3570986658460777,3.4650679985799,2.5532911392405038
I-95 SB PM,110-04154,805,3.2278260869565214,10.690999999999987,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.4170324184586893,4.693404532220664,3.312136314655169
I-95 SB PM,110-04154,810,3.095217391304348,7.153999999999993,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.3588165122585414,3.140643159995009,2.3113077679449336
I-95 SB PM,110-04154,815,3.2017391304347824,9.642999999999988,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.4055801090422668,4.233327088598248,3.0118006518196596
I-95 SB PM,110-04154,820,3.3726086956521737,11.690999999999985,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.480592735719835,5.132409726516863,3.4664561041639765
I-95 SB PM,110-04154,825,3.432608695652174,12.045999999999985,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.506933047377607,5.288256570492014,3.509284357188089
I-95 SB PM,110-04154,830,3.218260869565217,9.397999999999989,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.4128332383393345,4.125770815995679,2.9202107538503075
I-95 SB PM,110-04154,835,3.356521739130435,9.809999999999992,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.4735304782463745,4.306640956045714,2.9226683937823807
I-95 SB PM,110-04154,840,3.218260869565217,9.065999999999994,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.4128332383393345,3.980021091489343,2.8170494460956483
I-95 SB PM,110-04154,845,3.242173913043479,8.923999999999994,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.4233311886377222,3.917682353899283,2.7524741853292185
I-95 SB PM,110-04154,850,3.2334782608695654,8.898999999999994,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.4195137521655812,3.906707224041878,2.7521446819954263
I-95 SB PM,110-04154,855,3.205217391304348,9.063999999999993,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.4071070836311232,3.97914308110075,2.827889310906129
I-95 SB PM,110-04154,860,3.3352173913043477,8.302999999999994,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.4641777588896292,3.645060128241343,2.489492895320035
I-95 SB PM,110-04154,865,3.500434782608696,8.119999999999994,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.536709051860306,3.5647221776851383,2.3197118370388754
I-95 SB PM,110-04154,870,3.6243478260869564,9.085999999999993,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.591107521588313,3.9888011953752667,2.506933781190017
I-95 SB PM,110-04154,875,3.5969565217391306,10.283999999999994,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.5790825967010693,4.514729418142114,2.8590837664692352
I-95 SB PM,110-04154,880,3.4517391304347824,6.289999999999998,23,38.73735,2.6195399999999998,5.425583333333333,2.8060433333333332,2.2778773759230138,1.5153314076163167,2.761342672123095,1.8222698072805135
