corridor,road_order,link_id,timestamp_local,date_local,time_local,minute_of_day,is_am_analysis_bin,direction,milepost,station_count,speed_mph,flow_vph,occupancy_fraction,density_veh_per_mi
I405_S,3,L405S-114,2025-09-09T07:05:00-07:00,2025-09-09,07:05,425,True,S,16.450000,2,29.400000,5412.000000,0.247350,192.080179
I405_S,1,L405S-132,2025-09-09T07:10:00-07:00,2025-09-09,07:10,430,True,S,15.715000,3,39.166667,7112.000000,0.262300,188.093086
I405_S,2,L405S-115,2025-09-09T07:10:00-07:00,2025-09-09,07:10,430,True,S,16.290000,1,20.400000,6420.000000,0.321300,314.705882
I405_S,3,L405S-114,2025-09-09T07:10:00-07:00,2025-09-09,07:10,430,True,S,16.450000,2,29.900000,5814.000000,0.249650,199.558837
I405_S,1,L405S-132,2025-09-09T07:15:00-07:00,2025-09-09,07:15,435,True,S,15.715000,3,38.233333,6912.000000,0.254000,192.718745
I405_S,2,L405S-115,2025-09-09T07:15:00-07:00,2025-09-09,07:15,435,True,S,16.290000,1,20.200000,5508.000000,0.302900,272.673267
I405_S,3,L405S-114,2025-09-09T07:15:00-07:00,2025-09-09,07:15,435,True,S,16.450000,2,28.600000,4764.000000,0.276200,172.749447
I405_S,1,L405S-132,2025-09-09T07:20:00-07:00,2025-09-09,07:20,440,True,S,15.715000,3,36.000000,6460.000000,0.232500,187.964710
I405_S,2,L405S-115,2025-09-09T07:20:00-07:00,2025-09-09,07:20,440,True,S,16.290000,1,17.600000,4980.000000,0.369400,282.954545
I405_S,3,L405S-114,2025-09-09T07:20:00-07:00,2025-09-09,07:20,440,True,S,16.450000,2,25.900000,4476.000000,0.316550,183.506494
I405_S,1,L405S-132,2025-09-09T07:25:00-07:00,2025-09-09,07:25,445,True,S,15.715000,3,35.500000,6412.000000,0.240667,191.131460
I405_S,2,L405S-115,2025-09-09T07:25:00-07:00,2025-09-09,07:25,445,True,S,16.290000,1,16.800000,5280.000000,0.345800,314.285714
I405_S,3,L405S-114,2025-09-09T07:25:00-07:00,2025-09-09,07:25,445,True,S,16.450000,2,24.900000,4578.000000,0.311600,196.817040
I405_S,1,L405S-132,2025-09-09T07:30:00-07:00,2025-09-09,07:30,450,True,S,15.715000,3,35.900000,6440.000000,0.230333,188.942937
I405_S,2,L405S-115,2025-09-09T07:30:00-07:00,2025-09-09,07:30,450,True,S,16.290000,1,16.200000,5100.000000,0.364300,314.814815
I405_S,3,L405S-114,2025-09-09T07:30:00-07:00,2025-09-09,07:30,450,True,S,16.450000,2,23.700000,4590.000000,0.326200,205.518903
I405_S,1,L405S-132,2025-09-09T07:35:00-07:00,2025-09-09,07:35,455,True,S,15.715000,3,31.166667,6020.000000,0.308167,206.589073
I405_S,2,L405S-115,2025-09-09T07:35:00-07:00,2025-09-09,07:35,455,True,S,16.290000,1,15.700000,4956.000000,0.357800,315.668790
I405_S,3,L405S-114,2025-09-09T07:35:00-07:00,2025-09-09,07:35,455,True,S,16.450000,2,23.200000,4506.000000,0.299350,204.338840
I405_S,1,L405S-132,2025-09-09T07:40:00-07:00,2025-09-09,07:40,460,True,S,15.715000,3,30.000000,5556.000000,0.290200,204.818572
I405_S,2,L405S-115,2025-09-09T07:40:00-07:00,2025-09-09,07:40,460,True,S,16.290000,1,14.400000,4308.000000,0.393900,299.166667
I405_S,3,L405S-114,2025-09-09T07:40:00-07:00,2025-09-09,07:40,460,True,S,16.450000,2,23.250000,3768.000000,0.280850,168.757103
I405_S,1,L405S-132,2025-09-09T07:45:00-07:00,2025-09-09,07:45,465,True,S,15.715000,3,25.766667,4760.000000,0.356133,208.067892
I405_S,2,L405S-115,2025-09-09T07:45:00-07:00,2025-09-09,07:45,465,True,S,16.290000,1,13.100000,4596.000000,0.432000,350.839695
I405_S,3,L405S-114,2025-09-09T07:45:00-07:00,2025-09-09,07:45,465,True,S,16.450000,2,22.650000,4158.000000,0.325750,195.478827
I405_S,1,L405S-132,2025-09-09T07:50:00-07:00,2025-09-09,07:50,470,True,S,15.715000,3,24.733333,5188.000000,0.328267,237.211420
I405_S,2,L405S-115,2025-09-09T07:50:00-07:00,2025-09-09,07:50,470,True,S,16.290000,1,11.600000,3840.000000,0.451100,331.034483
I405_S,3,L405S-114,2025-09-09T07:50:00-07:00,2025-09-09,07:50,470,True,S,16.450000,2,20.700000,3432.000000,0.392450,177.724868
I405_S,1,L405S-132,2025-09-09T07:55:00-07:00,2025-09-09,07:55,475,True,S,15.715000,3,25.833333,5848.000000,0.316367,251.075762
I405_S,2,L405S-115,2025-09-09T07:55:00-07:00,2025-09-09,07:55,475,True,S,16.290000,1,11.400000,3984.000000,0.415500,349.473684
I405_S,3,L405S-114,2025-09-09T07:55:00-07:00,2025-09-09,07:55,475,True,S,16.450000,2,20.950000,3882.000000,0.333900,197.812455
I405_S,1,L405S-132,2025-09-09T08:00:00-07:00,2025-09-09,08:00,480,True,S,15.715000,3,22.166667,4144.000000,0.403800,214.747508
I405_S,2,L405S-115,2025-09-09T08:00:00-07:00,2025-09-09,08:00,480,True,S,16.290000,1,13.000000,4776.000000,0.357800,367.384615
I405_S,3,L405S-114,2025-09-09T08:00:00-07:00,2025-09-09,08:00,480,True,S,16.450000,2,23.500000,4356.000000,0.243600,194.772727
I405_S,1,L405S-132,2025-09-09T08:05:00-07:00,2025-09-09,08:05,485,True,S,15.715000,3,22.866667,4808.000000,0.325933,249.928273
I405_S,2,L405S-115,2025-09-09T08:05:00-07:00,2025-09-09,08:05,485,True,S,16.290000,1,10.600000,3048.000000,0.542400,287.547170
I405_S,3,L405S-114,2025-09-09T08:05:00-07:00,2025-09-09,08:05,485,True,S,16.450000,2,19.800000,2586.000000,0.409050,139.970951
I405_S,1,L405S-132,2025-09-09T08:10:00-07:00,2025-09-09,08:10,490,True,S,15.715000,3,25.666667,5552.000000,0.255033,240.575555
I405_S,2,L405S-115,2025-09-09T08:10:00-07:00,2025-09-09,08:10,490,True,S,16.290000,1,10.700000,3948.000000,0.430100,368.971963
I405_S,3,L405S-114,2025-09-09T08:10:00-07:00,2025-09-09,08:10,490,True,S,16.450000,2,18.700000,3540.000000,0.375200,203.704037
I405_S,1,L405S-132,2025-09-09T08:15:00-07:00,2025-09-09,08:15,495,True,S,15.715000,3,29.966667,6568.000000,0.251067,236.575148
I405_S,2,L405S-115,2025-09-09T08:15:00-07:00,2025-09-09,08:15,495,True,S,16.290000,1,14.300000,5436.000000,0.316900,380.139860
I405_S,3,L405S-114,2025-09-09T08:15:00-07:00,2025-09-09,08:15,495,True,S,16.450000,2,22.250000,4782.000000,0.290800,230.624599
I405_S,1,L405S-132,2025-09-09T08:20:00-07:00,2025-09-09,08:20,500,True,S,15.715000,3,29.600000,5288.000000,0.293967,205.094083
I405_S,2,L405S-115,2025-09-09T08:20:00-07:00,2025-09-09,08:20,500,True,S,16.290000,1,16.300000,4932.000000,0.323400,302.576687
I405_S,3,L405S-114,2025-09-09T08:20:00-07:00,2025-09-09,08:20,500,True,S,16.450000,2,29.500000,4554.000000,0.169650,156.736959
I405_S,1,L405S-132,2025-09-09T08:25:00-07:00,2025-09-09,08:25,505,True,S,15.715000,3,27.533333,5072.000000,0.336233,220.130408
I405_S,2,L405S-115,2025-09-09T08:25:00-07:00,2025-09-09,08:25,505,True,S,16.290000,1,13.500000,4056.000000,0.425300,300.444444
I405_S,3,L405S-114,2025-09-09T08:25:00-07:00,2025-09-09,08:25,505,True,S,16.450000,2,24.950000,3840.000000,0.314350,157.833886
I405_S,1,L405S-132,2025-09-09T08:30:00-07:00,2025-09-09,08:30,510,True,S,15.715000,3,28.433333,5380.000000,0.266633,221.304896
I405_S,2,L405S-115,2025-09-09T08:30:00-07:00,2025-09-09,08:30,510,True,S,16.290000,1,11.800000,3960.000000,0.446000,335.593220
I405_S,3,L405S-114,2025-09-09T08:30:00-07:00,2025-09-09,08:30,510,True,S,16.450000,2,24.400000,3558.000000,0.293700,151.079899
I405_S,1,L405S-132,2025-09-09T08:35:00-07:00,2025-09-09,08:35,515,True,S,15.715000,3,26.366667,5112.000000,0.328333,224.149336
I405_S,2,L405S-115,2025-09-09T08:35:00-07:00,2025-09-09,08:35,515,True,S,16.290000,1,12.200000,4572.000000,0.408600,374.754098
I405_S,3,L405S-114,2025-09-09T08:35:00-07:00,2025-09-09,08:35,515,True,S,16.450000,2,22.450000,3990.000000,0.298400,183.888552
I405_S,1,L405S-132,2025-09-09T08:40:00-07:00,2025-09-09,08:40,520,True,S,15.715000,3,27.766667,5820.000000,0.280167,239.233512
I405_S,2,L405S-115,2025-09-09T08:40:00-07:00,2025-09-09,08:40,520,True,S,16.290000,1,11.800000,3936.000000,0.419800,333.559322
I405_S,3,L405S-114,2025-09-09T08:40:00-07:00,2025-09-09,08:40,520,True,S,16.450000,2,21.550000,3654.000000,0.314850,178.401208
I405_S,1,L405S-132,2025-09-09T08:45:00-07:00,2025-09-09,08:45,525,True,S,15.715000,3,25.833333,4512.000000,0.371700,205.912487
I405_S,2,L405S-115,2025-09-09T08:45:00-07:00,2025-09-09,08:45,525,True,S,16.290000,1,12.700000,4788.000000,0.380600,377.007874
I405_S,3,L405S-114,2025-09-09T08:45:00-07:00,2025-09-09,08:45,525,True,S,16.450000,2,22.150000,4464.000000,0.302000,212.744727
I405_S,1,L405S-132,2025-09-09T08:50:00-07:00,2025-09-09,08:50,530,True,S,15.715000,3,21.233333,3844.000000,0.381733,226.555967
I405_S,2,L405S-115,2025-09-09T08:50:00-07:00,2025-09-09,08:50,530,True,S,16.290000,1,11.000000,3648.000000,0.457100,331.636364
I405_S,3,L405S-114,2025-09-09T08:50:00-07:00,2025-09-09,08:50,530,True,S,16.450000,2,19.650000,3198.000000,0.372800,174.388513
I405_S,1,L405S-132,2025-09-09T08:55:00-07:00,2025-09-09,08:55,535,True,S,15.715000,3,26.900000,6060.000000,0.225633,240.875745
I405_S,2,L405S-115,2025-09-09T08:55:00-07:00,2025-09-09,08:55,535,True,S,16.290000,1,10.600000,3492.000000,0.450200,329.433962
I405_S,3,L405S-114,2025-09-09T08:55:00-07:00,2025-09-09,08:55,535,True,S,16.450000,2,18.650000,2916.000000,0.409000,167.918195
I405_S,1,L405S-132,2025-09-09T09:00:00-07:00,2025-09-09,09:00,540,True,S,15.715000,3,28.833333,6008.000000,0.273867,222.921285
I405_S,2,L405S-115,2025-09-09T09:00:00-07:00,2025-09-09,09:00,540,True,S,16.290000,1,15.100000,5484.000000,0.305500,363.178808
I405_S,3,L405S-114,2025-09-09T09:00:00-07:00,2025-09-09,09:00,540,True,S,16.450000,2,20.400000,4488.000000,0.280650,232.586954
I405_S,1,L405S-132,2025-09-09T09:05:00-07:00,2025-09-09,09:05,545,True,S,15.715000,3,25.900000,4852.000000,0.327367,212.421356
I405_S,2,L405S-115,2025-09-09T09:05:00-07:00,2025-09-09,09:05,545,True,S,16.290000,1,14.600000,4656.000000,0.356600,318.904110
I405_S,3,L405S-114,2025-09-09T09:05:00-07:00,2025-09-09,09:05,545,True,S,16.450000,2,23.000000,4092.000000,0.235350,182.622669
I405_S,1,L405S-132,2025-09-09T09:10:00-07:00,2025-09-09,09:10,550,True,S,15.715000,3,29.000000,6124.000000,0.227300,222.423724
I405_S,2,L405S-115,2025-09-09T09:10:00-07:00,2025-09-09,09:10,550,True,S,16.290000,1,13.700000,4380.000000,0.387700,319.708029
I405_S,3,L405S-114,2025-09-09T09:10:00-07:00,2025-09-09,09:10,550,True,S,16.450000,2,20.600000,3612.000000,0.355300,181.732558
I405_S,1,L405S-132,2025-09-09T09:15:00-07:00,2025-09-09,09:15,555,True,S,15.715000,3,32.900000,6412.000000,0.224633,205.120119
I405_S,2,L405S-115,2025-09-09T09:15:00-07:00,2025-09-09,09:15,555,True,S,16.290000,1,17.000000,5856.000000,0.290900,344.470588
I405_S,3,L405S-114,2025-09-09T09:15:00-07:00,2025-09-09,09:15,555,True,S,16.450000,2,27.500000,4920.000000,0.247750,190.485695
I405_S,1,L405S-132,2025-09-09T09:20:00-07:00,2025-09-09,09:20,560,True,S,15.715000,3,35.533333,6180.000000,0.199567,184.798529
I405_S,2,L405S-115,2025-09-09T09:20:00-07:00,2025-09-09,09:20,560,True,S,16.290000,1,15.500000,4656.000000,0.353900,300.387097
I405_S,3,L405S-114,2025-09-09T09:20:00-07:00,2025-09-09,09:20,560,True,S,16.450000,2,27.550000,4260.000000,0.225600,159.857580
I405_S,1,L405S-132,2025-09-09T09:25:00-07:00,2025-09-09,09:25,565,True,S,15.715000,3,40.333333,6972.000000,0.177167,179.191074
I405_S,2,L405S-115,2025-09-09T09:25:00-07:00,2025-09-09,09:25,565,True,S,16.290000,1,18.200000,5868.000000,0.287600,322.417582
I405_S,3,L405S-114,2025-09-09T09:25:00-07:00,2025-09-09,09:25,565,True,S,16.450000,2,30.600000,5394.000000,0.208250,178.253178
I405_S,1,L405S-132,2025-09-09T09:30:00-07:00,2025-09-09,09:30,570,True,S,15.715000,3,37.633333,6412.000000,0.229800,177.242717
I405_S,2,L405S-115,2025-09-09T09:30:00-07:00,2025-09-09,09:30,570,True,S,16.290000,1,21.700000,6168.000000,0.243000,284.239631
I405_S,3,L405S-114,2025-09-09T09:30:00-07:00,2025-09-09,09:30,570,True,S,16.450000,2,34.200000,5160.000000,0.174300,151.086637
I405_S,1,L405S-132,2025-09-09T09:35:00-07:00,2025-09-09,09:35,575,True,S,15.715000,3,41.600000,6960.000000,0.191000,176.900879
I405_S,2,L405S-115,2025-09-09T09:35:00-07:00,2025-09-09,09:35,575,True,S,16.290000,1,18.300000,4824.000000,0.343300,263.606557
I405_S,3,L405S-114,2025-09-09T09:35:00-07:00,2025-09-09,09:35,575,True,S,16.450000,2,32.250000,4578.000000,0.214150,142.450216
I405_S,1,L405S-132,2025-09-09T09:40:00-07:00,2025-09-09,09:40,580,True,S,15.715000,3,48.066667,7556.000000,0.153633,161.769351
I405_S,2,L405S-115,2025-09-09T09:40:00-07:00,2025-09-09,09:40,580,True,S,16.290000,1,20.200000,6204.000000,0.276600,307.128713
I405_S,3,L405S-114,2025-09-09T09:40:00-07:00,2025-09-09,09:40,580,True,S,16.450000,2,32.450000,5454.000000,0.205500,167.874608
I405_S,1,L405S-132,2025-09-09T09:45:00-07:00,2025-09-09,09:45,585,True,S,15.715000,3,47.666667,7628.000000,0.170700,161.100815
I405_S,2,L405S-115,2025-09-09T09:45:00-07:00,2025-09-09,09:45,585,True,S,16.290000,1,26.400000,6816.000000,0.199600,258.181818
I405_S,3,L405S-114,2025-09-09T09:45:00-07:00,2025-09-09,09:45,585,True,S,16.450000,2,36.100000,5412.000000,0.159150,149.737268
I405_S,1,L405S-132,2025-09-09T09:50:00-07:00,2025-09-09,09:50,590,True,S,15.715000,3,48.033333,8396.000000,0.187600,175.345141
I405_S,2,L405S-115,2025-09-09T09:50:00-07:00,2025-09-09,09:50,590,True,S,16.290000,1,29.200000,7152.000000,0.212000,244.931507
I405_S,3,L405S-114,2025-09-09T09:50:00-07:00,2025-09-09,09:50,590,True,S,16.450000,2,39.500000,6264.000000,0.171000,158.448472
I405_S,1,L405S-132,2025-09-09T09:55:00-07:00,2025-09-09,09:55,595,True,S,15.715000,3,48.933333,6692.000000,0.149833,138.488712
I405_S,2,L405S-115,2025-09-09T09:55:00-07:00,2025-09-09,09:55,595,True,S,16.290000,1,46.200000,6168.000000,0.091300,133.506494
I405_S,3,L405S-114,2025-09-09T09:55:00-07:00,2025-09-09,09:55,595,True,S,16.450000,2,51.150000,5124.000000,0.092050,100.158938
I405_S,1,L405S-132,2025-09-09T10:00:00-07:00,2025-09-09,10:00,600,False,S,15.715000,3,55.800000,5592.000000,0.093567,100.291655
I405_S,2,L405S-115,2025-09-09T10:00:00-07:00,2025-09-09,10:00,600,False,S,16.290000,1,54.700000,5400.000000,0.080700,98.720293
I405_S,3,L405S-114,2025-09-09T10:00:00-07:00,2025-09-09,10:00,600,False,S,16.450000,2,56.500000,4224.000000,0.079100,74.743757
I405_S,1,L405S-132,2025-09-09T10:05:00-07:00,2025-09-09,10:05,605,False,S,15.715000,3,58.600000,6912.000000,0.120533,118.378061
I405_S,2,L405S-115,2025-09-09T10:05:00-07:00,2025-09-09,10:05,605,False,S,16.290000,1,59.500000,5472.000000,0.078800,91.966387
I405_S,3,L405S-114,2025-09-09T10:05:00-07:00,2025-09-09,10:05,605,False,S,16.450000,2,59.550000,4272.000000,0.078350,71.706166
I405_S,1,L405S-132,2025-09-09T10:10:00-07:00,2025-09-09,10:10,610,False,S,15.715000,3,59.966667,5676.000000,0.096433,94.558904
I405_S,2,L405S-115,2025-09-09T10:10:00-07:00,2025-09-09,10:10,610,False,S,16.290000,1,61.100000,5664.000000,0.084200,92.700491
I405_S,3,L405S-114,2025-09-09T10:10:00-07:00,2025-09-09,10:10,610,False,S,16.450000,2,61.250000,4602.000000,0.082950,75.125075
I405_S,1,L405S-132,2025-09-09T10:15:00-07:00,2025-09-09,10:15,615,False,S,15.715000,3,61.133333,6440.000000,0.108467,105.370654
I405_S,2,L405S-115,2025-09-09T10:15:00-07:00,2025-09-09,10:15,615,False,S,16.290000,1,62.200000,6108.000000,0.089800,98.199357
I405_S,3,L405S-114,2025-09-09T10:15:00-07:00,2025-09-09,10:15,615,False,S,16.450000,2,62.100000,4932.000000,0.087200,79.404406
I405_S,1,L405S-132,2025-09-09T10:20:00-07:00,2025-09-09,10:20,620,False,S,15.715000,3,60.433333,6520.000000,0.116833,108.096712
I405_S,2,L405S-115,2025-09-09T10:20:00-07:00,2025-09-09,10:20,620,False,S,16.290000,1,62.300000,6024.000000,0.089900,96.693419
I405_S,3,L405S-114,2025-09-09T10:20:00-07:00,2025-09-09,10:20,620,False,S,16.450000,2,62.250000,4968.000000,0.089550,79.783742
I405_S,1,L405S-132,2025-09-09T10:25:00-07:00,2025-09-09,10:25,625,False,S,15.715000,3,60.966667,6304.000000,0.108167,103.591954
I405_S,2,L405S-115,2025-09-09T10:25:00-07:00,2025-09-09,10:25,625,False,S,16.290000,1,62.200000,5892.000000,0.087300,94.726688
I405_S,3,L405S-114,2025-09-09T10:25:00-07:00,2025-09-09,10:25,625,False,S,16.450000,2,62.750000,4374.000000,0.080200,69.683933
I405_S,1,L405S-132,2025-09-10T05:30:00-07:00,2025-09-10,05:30,330,False,S,15.715000,3,67.366667,4964.000000,0.084500,73.813824
I405_S,2,L405S-115,2025-09-10T05:30:00-07:00,2025-09-10,05:30,330,False,S,16.290000,1,71.800000,4164.000000,0.054900,57.994429
I405_S,3,L405S-114,2025-09-10T05:30:00-07:00,2025-09-10,05:30,330,False,S,16.450000,2,68.600000,3684.000000,0.067250,53.697980
I405_S,1,L405S-132,2025-09-10T05:35:00-07:00,2025-09-10,05:35,335,False,S,15.715000,3,68.066667,4880.000000,0.081600,71.691410
I405_S,2,L405S-115,2025-09-10T05:35:00-07:00,2025-09-10,05:35,335,False,S,16.290000,1,72.800000,4368.000000,0.055500,60.000000
I405_S,3,L405S-114,2025-09-10T05:35:00-07:00,2025-09-10,05:35,335,False,S,16.450000,2,69.800000,3930.000000,0.066700,56.298313
I405_S,1,L405S-132,2025-09-10T05:40:00-07:00,2025-09-10,05:40,340,False,S,15.715000,3,68.200000,5936.000000,0.097800,86.913104
I405_S,2,L405S-115,2025-09-10T05:40:00-07:00,2025-09-10,05:40,340,False,S,16.290000,1,71.800000,5880.000000,0.078900,81.894150
I405_S,3,L405S-114,2025-09-10T05:40:00-07:00,2025-09-10,05:40,340,False,S,16.450000,2,68.950000,4956.000000,0.089650,71.867836
I405_S,1,L405S-132,2025-09-10T05:45:00-07:00,2025-09-10,05:45,345,False,S,15.715000,3,68.633333,6244.000000,0.101600,90.904439
I405_S,2,L405S-115,2025-09-10T05:45:00-07:00,2025-09-10,05:45,345,False,S,16.290000,1,72.300000,5232.000000,0.067300,72.365145
I405_S,3,L405S-114,2025-09-10T05:45:00-07:00,2025-09-10,05:45,345,False,S,16.450000,2,70.050000,4692.000000,0.079650,66.975891
I405_S,1,L405S-132,2025-09-10T05:50:00-07:00,2025-09-10,05:50,350,False,S,15.715000,3,68.533333,6476.000000,0.106867,94.409597
I405_S,2,L405S-115,2025-09-10T05:50:00-07:00,2025-09-10,05:50,350,False,S,16.290000,1,71.500000,6360.000000,0.084500,88.951049
I405_S,3,L405S-114,2025-09-10T05:50:00-07:00,2025-09-10,05:50,350,False,S,16.450000,2,69.800000,5634.000000,0.096850,80.700283
I405_S,1,L405S-132,2025-09-10T05:55:00-07:00,2025-09-10,05:55,355,False,S,15.715000,3,69.966667,6256.000000,0.099267,89.334725
I405_S,2,L405S-115,2025-09-10T05:55:00-07:00,2025-09-10,05:55,355,False,S,16.290000,1,72.300000,5628.000000,0.071500,77.842324
I405_S,3,L405S-114,2025-09-10T05:55:00-07:00,2025-09-10,05:55,355,False,S,16.450000,2,70.650000,4884.000000,0.082650,69.099356
I405_S,1,L405S-132,2025-09-10T06:00:00-07:00,2025-09-10,06:00,360,True,S,15.715000,3,67.200000,6020.000000,0.101433,89.537570
I405_S,2,L405S-115,2025-09-10T06:00:00-07:00,2025-09-10,06:00,360,True,S,16.290000,1,70.600000,5640.000000,0.075200,79.886686
I405_S,3,L405S-114,2025-09-10T06:00:00-07:00,2025-09-10,06:00,360,True,S,16.450000,2,67.400000,4680.000000,0.084500,69.423854
I405_S,1,L405S-132,2025-09-10T06:05:00-07:00,2025-09-10,06:05,365,True,S,15.715000,3,65.100000,5436.000000,0.097067,83.366779
I405_S,2,L405S-115,2025-09-10T06:05:00-07:00,2025-09-10,06:05,365,True,S,16.290000,1,68.600000,5592.000000,0.077000,81.516035
I405_S,3,L405S-114,2025-09-10T06:05:00-07:00,2025-09-10,06:05,365,True,S,16.450000,2,65.000000,4710.000000,0.086150,72.465349
I405_S,1,L405S-132,2025-09-10T06:10:00-07:00,2025-09-10,06:10,370,True,S,15.715000,3,63.400000,6796.000000,0.120567,107.133036
I405_S,2,L405S-115,2025-09-10T06:10:00-07:00,2025-09-10,06:10,370,True,S,16.290000,1,66.500000,6228.000000,0.088200,93.654135
I405_S,3,L405S-114,2025-09-10T06:10:00-07:00,2025-09-10,06:10,370,True,S,16.450000,2,62.800000,5448.000000,0.101900,86.762415
I405_S,1,L405S-132,2025-09-10T06:15:00-07:00,2025-09-10,06:15,375,True,S,15.715000,3,62.300000,7384.000000,0.133100,118.483646
I405_S,2,L405S-115,2025-09-10T06:15:00-07:00,2025-09-10,06:15,375,True,S,16.290000,1,65.100000,7272.000000,0.104600,111.705069
I405_S,3,L405S-114,2025-09-10T06:15:00-07:00,2025-09-10,06:15,375,True,S,16.450000,2,61.700000,6246.000000,0.119300,101.234081
I405_S,1,L405S-132,2025-09-10T06:20:00-07:00,2025-09-10,06:20,380,True,S,15.715000,3,61.933333,7860.000000,0.138333,126.800022
I405_S,2,L405S-115,2025-09-10T06:20:00-07:00,2025-09-10,06:20,380,True,S,16.290000,1,65.100000,7392.000000,0.102700,113.548387
I405_S,3,L405S-114,2025-09-10T06:20:00-07:00,2025-09-10,06:20,380,True,S,16.450000,2,61.900000,6612.000000,0.117650,106.807742
I405_S,1,L405S-132,2025-09-10T06:25:00-07:00,2025-09-10,06:25,385,True,S,15.715000,3,60.833333,8232.000000,0.150133,135.310102
I405_S,2,L405S-115,2025-09-10T06:25:00-07:00,2025-09-10,06:25,385,True,S,16.290000,1,64.500000,7812.000000,0.110300,121.116279
I405_S,3,L405S-114,2025-09-10T06:25:00-07:00,2025-09-10,06:25,385,True,S,16.450000,2,61.200000,6876.000000,0.125300,112.341966
I405_S,1,L405S-132,2025-09-10T06:30:00-07:00,2025-09-10,06:30,390,True,S,15.715000,3,56.366667,8728.000000,0.185333,155.015790
I405_S,2,L405S-115,2025-09-10T06:30:00-07:00,2025-09-10,06:30,390,True,S,16.290000,1,61.100000,8760.000000,0.137000,143.371522
I405_S,3,L405S-114,2025-09-10T06:30:00-07:00,2025-09-10,06:30,390,True,S,16.450000,2,58.650000,7566.000000,0.149950,128.965110
I405_S,1,L405S-132,2025-09-10T06:35:00-07:00,2025-09-10,06:35,395,True,S,15.715000,3,57.600000,8576.000000,0.162333,149.054563
I405_S,2,L405S-115,2025-09-10T06:35:00-07:00,2025-09-10,06:35,395,True,S,16.290000,1,48.500000,7512.000000,0.196300,154.886598
I405_S,3,L405S-114,2025-09-10T06:35:00-07:00,2025-09-10,06:35,395,True,S,16.450000,2,49.700000,6378.000000,0.182350,128.062394
I405_S,1,L405S-132,2025-09-10T06:40:00-07:00,2025-09-10,06:40,400,True,S,15.715000,3,52.200000,8164.000000,0.207800,158.510643
I405_S,2,L405S-115,2025-09-10T06:40:00-07:00,2025-09-10,06:40,400,True,S,16.290000,1,40.800000,7644.000000,0.211300,187.352941
I405_S,3,L405S-114,2025-09-10T06:40:00-07:00,2025-09-10,06:40,400,True,S,16.450000,2,44.100000,6612.000000,0.193250,149.564213
I405_S,1,L405S-132,2025-09-10T06:45:00-07:00,2025-09-10,06:45,405,True,S,15.715000,3,47.833333,7260.000000,0.194567,155.124289
I405_S,2,L405S-115,2025-09-10T06:45:00-07:00,2025-09-10,06:45,405,True,S,16.290000,1,29.500000,6264.000000,0.322500,212.338983
I405_S,3,L405S-114,2025-09-10T06:45:00-07:00,2025-09-10,06:45,405,True,S,16.450000,2,36.300000,5544.000000,0.243100,153.231274
I405_S,1,L405S-132,2025-09-10T06:50:00-07:00,2025-09-10,06:50,410,True,S,15.715000,3,48.200000,7192.000000,0.184033,155.518460
I405_S,2,L405S-115,2025-09-10T06:50:00-07:00,2025-09-10,06:50,410,True,S,16.290000,1,24.900000,6156.000000,0.281700,247.228916
I405_S,3,L405S-114,2025-09-10T06:50:00-07:00,2025-09-10,06:50,410,True,S,16.450000,2,32.650000,5286.000000,0.235900,163.179347
I405_S,1,L405S-132,2025-09-10T06:55:00-07:00,2025-09-10,06:55,415,True,S,15.715000,3,50.166667,8536.000000,0.183400,172.111783
I405_S,2,L405S-115,2025-09-10T06:55:00-07:00,2025-09-10,06:55,415,True,S,16.290000,1,22.500000,6516.000000,0.295200,289.600000
I405_S,3,L405S-114,2025-09-10T06:55:00-07:00,2025-09-10,06:55,415,True,S,16.450000,2,31.450000,5922.000000,0.263850,190.001831
I405_S,1,L405S-132,2025-09-10T07:00:00-07:00,2025-09-10,07:00,420,True,S,15.715000,3,50.166667,7692.000000,0.189000,158.249125
I405_S,2,L405S-115,2025-09-10T07:00:00-07:00,2025-09-10,07:00,420,True,S,16.290000,1,25.200000,6852.000000,0.231200,271.904762
I405_S,3,L405S-114,2025-09-10T07:00:00-07:00,2025-09-10,07:00,420,True,S,16.450000,2,31.950000,6054.000000,0.213100,190.545840
I405_S,1,L405S-132,2025-09-10T07:05:00-07:00,2025-09-10,07:05,425,True,S,15.715000,3,47.600000,7488.000000,0.188633,160.862793
I405_S,2,L405S-115,2025-09-10T07:05:00-07:00,2025-09-10,07:05,425,True,S,16.290000,1,21.700000,6132.000000,0.307500,282.580645
I405_S,3,L405S-114,2025-09-10T07:05:00-07:00,2025-09-10,07:05,425,True,S,16.450000,2,30.950000,5448.000000,0.218800,177.208602
I405_S,1,L405S-132,2025-09-10T07:10:00-07:00,2025-09-10,07:10,430,True,S,15.715000,3,44.133333,7796.000000,0.222300,179.687356
I405_S,2,L405S-115,2025-09-10T07:10:00-07:00,2025-09-10,07:10,430,True,S,16.290000,1,22.700000,7020.000000,0.276000,309.251101
I405_S,3,L405S-114,2025-09-10T07:10:00-07:00,2025-09-10,07:10,430,True,S,16.450000,2,30.950000,5736.000000,0.219000,186.559383
I405_S,1,L405S-132,2025-09-10T07:15:00-07:00,2025-09-10,07:15,435,True,S,15.715000,3,44.433333,7448.000000,0.222233,174.927630
