corridor_period,tmc_code,date_local,tti,P_0.75,P_0.50,P_0.25,road_order,vf_mph
I-95 NB AM,110+04159,2025-10-01,2.5646464646464646,1.4166666666666665,1.3333333333333333,1.1666666666666665,676.0,65.58
I-95 NB AM,110+04159,2025-10-02,2.514141414141414,1.4166666666666665,1.25,1.0833333333333333,676.0,65.58
I-95 NB AM,110+04159,2025-10-03,1.0621212121212122,0.0,0.0,0.0,676.0,65.58
I-95 NB AM,110+04159,2025-10-06,1.0732323232323233,0.0,0.0,0.0,676.0,65.58
I-95 NB AM,110+04159,2025-10-07,1.0686868686868687,0.0,0.0,0.0,676.0,65.58
I-95 NB AM,110+04159,2025-10-08,1.3303030303030303,0.5833333333333333,0.5,0.0,676.0,65.58
I-95 NB AM,110+04159,2025-10-09,1.1449494949494947,0.3333333333333333,0.0,0.0,676.0,65.58
I-95 NB AM,110+04159,2025-10-10,1.0818181818181818,0.0,0.0,0.0,676.0,65.58
I-95 NB AM,110+04159,2025-10-13,1.0616161616161615,0.0,0.0,0.0,676.0,65.58
I-95 NB AM,110+04159,2025-10-14,1.2696969696969695,0.5,0.25,0.0,676.0,65.58
I-95 NB AM,110+04159,2025-10-15,1.5555555555555554,1.0,0.8333333333333333,0.3333333333333333,676.0,65.58
I-95 NB AM,110+04159,2025-10-16,1.7813131313131312,1.3333333333333333,0.9166666666666666,0.41666666666666663,676.0,65.58
I-95 NB AM,110+04159,2025-10-17,1.0813131313131312,0.0,0.0,0.0,676.0,65.58
I-95 NB AM,110+04159,2025-10-20,1.0717171717171716,0.0,0.0,0.0,676.0,65.58
I-95 NB AM,110+04159,2025-10-21,1.0772727272727272,0.0,0.0,0.0,676.0,65.58
I-95 NB AM,110+04159,2025-10-22,1.103030303030303,0.0,0.0,0.0,676.0,65.58
I-95 NB AM,110+04159,2025-10-23,1.2611111111111108,1.1666666666666665,0.3333333333333333,0.0,676.0,65.58
I-95 NB AM,110+04159,2025-10-24,1.0646464646464646,0.0,0.0,0.0,676.0,65.58
I-95 NB AM,110+04159,2025-10-27,1.0929292929292929,0.0,0.0,0.0,676.0,65.58
I-95 NB AM,110+04159,2025-10-28,1.1343434343434344,0.41666666666666663,0.0,0.0,676.0,65.58
I-95 NB AM,110+04159,2025-10-29,1.1045454545454545,0.0,0.0,0.0,676.0,65.58
I-95 NB AM,110+04159,2025-10-30,1.176767676767677,0.16666666666666666,0.0,0.0,676.0,65.58
I-95 NB AM,110+04159,2025-10-31,1.075757575757576,0.0,0.0,0.0,676.0,65.58
I-95 NB AM,110P04146,2025-10-01,1.0721783513848,0.0,0.0,0.0,652.0,71.99
I-95 NB AM,110P04146,2025-10-02,1.0653619594724806,0.08333333333333333,0.0,0.0,652.0,71.99
I-95 NB AM,110P04146,2025-10-03,1.0481204975766143,0.0,0.0,0.0,652.0,71.99
I-95 NB AM,110P04146,2025-10-06,1.0814005286779376,0.25,0.0,0.0,652.0,71.99
I-95 NB AM,110P04146,2025-10-07,1.0501253187272965,0.0,0.0,0.0,652.0,71.99
I-95 NB AM,110P04146,2025-10-08,1.0633571383217986,0.0,0.0,0.0,652.0,71.99
I-95 NB AM,110P04146,2025-10-09,1.061753281401253,0.0,0.0,0.0,652.0,71.99
I-95 NB AM,110P04146,2025-10-10,1.0501253187272965,0.0,0.0,0.0,652.0,71.99
I-95 NB AM,110P04146,2025-10-13,1.0356906064423852,0.0,0.0,0.0,652.0,71.99
I-95 NB AM,110P04146,2025-10-14,1.090221741740939,0.0,0.0,0.0,652.0,71.99
I-95 NB AM,110P04146,2025-10-15,1.0529320683382515,0.0,0.0,0.0,652.0,71.99
I-95 NB AM,110P04146,2025-10-16,1.0649609952423442,0.0,0.0,0.0,652.0,71.99
I-95 NB AM,110P04146,2025-10-17,1.0541349610286606,0.0,0.0,0.0,652.0,71.99
I-95 NB AM,110P04146,2025-10-20,1.0465166406560686,0.0,0.0,0.0,652.0,71.99
I-95 NB AM,110P04146,2025-10-21,1.047719533346478,0.0,0.0,0.0,652.0,71.99
I-95 NB AM,110P04146,2025-10-22,1.0501253187272965,0.0,0.0,0.0,652.0,71.99
I-95 NB AM,110P04146,2025-10-23,1.0505262829574329,0.0,0.0,0.0,652.0,71.99
I-95 NB AM,110P04146,2025-10-24,1.0545359252587971,0.0,0.0,0.0,652.0,71.99
I-95 NB AM,110P04146,2025-10-27,1.1178882736203521,0.5,0.0,0.0,652.0,71.99
I-95 NB AM,110P04146,2025-10-28,1.0697725660039812,0.08333333333333333,0.0,0.0,652.0,71.99
I-95 NB AM,110P04146,2025-10-29,1.0661638879327533,0.0,0.0,0.0,652.0,71.99
I-95 NB AM,110P04146,2025-10-30,2.9450822703520396,2.083333333333333,1.75,1.25,652.0,71.99
I-95 NB AM,110P04146,2025-10-31,1.0401012129738858,0.0,0.0,0.0,652.0,71.99
I-95 NB AM,110P04147,2025-10-01,1.0738079922027288,0.0,0.0,0.0,654.0,72.38
I-95 NB AM,110P04147,2025-10-02,1.055667641325536,0.0,0.0,0.0,654.0,72.38
I-95 NB AM,110P04147,2025-10-03,1.062722222222222,0.0,0.0,0.0,654.0,72.38
I-95 NB AM,110P04147,2025-10-06,1.0516364522417152,0.0,0.0,0.0,654.0,72.38
I-95 NB AM,110P04147,2025-10-07,1.0541559454191032,0.0,0.0,0.0,654.0,72.38
I-95 NB AM,110P04147,2025-10-08,1.0733040935672513,0.0,0.0,0.0,654.0,72.38
I-95 NB AM,110P04147,2025-10-09,1.080862573099415,0.0,0.0,0.0,654.0,72.38
I-95 NB AM,110P04147,2025-10-10,1.0561715399610134,0.0,0.0,0.0,654.0,72.38
I-95 NB AM,110P04147,2025-10-13,1.047101364522417,0.0,0.0,0.0,654.0,72.38
I-95 NB AM,110P04147,2025-10-14,1.09648343079922,0.0,0.0,0.0,654.0,72.38
I-95 NB AM,110P04147,2025-10-15,1.0632261208576994,0.0,0.0,0.0,654.0,72.38
I-95 NB AM,110P04147,2025-10-16,1.0728001949317738,0.0,0.0,0.0,654.0,72.38
I-95 NB AM,110P04147,2025-10-17,1.0571793372319687,0.0,0.0,0.0,654.0,72.38
I-95 NB AM,110P04147,2025-10-20,1.053148148148148,0.0,0.0,0.0,654.0,72.38
I-95 NB AM,110P04147,2025-10-21,1.0526442495126704,0.0,0.0,0.0,654.0,72.38
I-95 NB AM,110P04147,2025-10-22,1.0622183235867444,0.0,0.0,0.0,654.0,72.38
I-95 NB AM,110P04147,2025-10-23,1.0541559454191032,0.0,0.0,0.0,654.0,72.38
I-95 NB AM,110P04147,2025-10-24,1.0506286549707602,0.0,0.0,0.0,654.0,72.38
I-95 NB AM,110P04147,2025-10-27,1.0642339181286549,0.0,0.0,0.0,654.0,72.38
I-95 NB AM,110P04147,2025-10-28,1.0677612085769979,0.0,0.0,0.0,654.0,72.38
I-95 NB AM,110P04147,2025-10-29,1.068769005847953,0.0,0.0,0.0,654.0,72.38
I-95 NB AM,110P04147,2025-10-30,3.7626111111111102,2.5,2.25,1.3333333333333333,654.0,72.38
I-95 NB AM,110P04147,2025-10-31,1.0496208576998047,0.0,0.0,0.0,654.0,72.38
I-95 NB AM,110P04148,2025-10-01,1.0796419284332017,0.0,0.0,0.0,656.0,70.58
I-95 NB AM,110P04148,2025-10-02,1.067446890766466,0.0,0.0,0.0,656.0,70.58
I-95 NB AM,110P04148,2025-10-03,1.0563951378809866,0.0,0.0,0.0,656.0,70.58
I-95 NB AM,110P04148,2025-10-06,1.1669126667357796,0.5,0.25,0.0,656.0,70.58
I-95 NB AM,110P04148,2025-10-07,1.637945996613449,1.75,1.0833333333333333,0.25,656.0,70.58
I-95 NB AM,110P04148,2025-10-08,1.0891693016103392,0.0,0.0,0.0,656.0,70.58
I-95 NB AM,110P04148,2025-10-09,1.2557077847466998,0.5,0.41666666666666663,0.0,656.0,70.58
I-95 NB AM,110P04148,2025-10-10,1.0640170364226966,0.0,0.0,0.0,656.0,70.58
I-95 NB AM,110P04148,2025-10-13,1.0544896632455594,0.0,0.0,0.0,656.0,70.58
I-95 NB AM,110P04148,2025-10-14,1.1040320037666733,0.0,0.0,0.0,656.0,70.58
I-95 NB AM,110P04148,2025-10-15,1.072782219745663,0.0,0.0,0.0,656.0,70.58
I-95 NB AM,110P04148,2025-10-16,1.0819284979957149,0.0,0.0,0.0,656.0,70.58
I-95 NB AM,110P04148,2025-10-17,1.0750687893081758,0.0,0.0,0.0,656.0,70.58
I-95 NB AM,110P04148,2025-10-20,1.0579195175893288,0.0,0.0,0.0,656.0,70.58
I-95 NB AM,110P04148,2025-10-21,1.0708767451102357,0.0,0.0,0.0,656.0,70.58
I-95 NB AM,110P04148,2025-10-22,1.0647792262768676,0.0,0.0,0.0,656.0,70.58
I-95 NB AM,110P04148,2025-10-23,1.0594438972976707,0.0,0.0,0.0,656.0,70.58
I-95 NB AM,110P04148,2025-10-24,1.0628737516414402,0.0,0.0,0.0,656.0,70.58
I-95 NB AM,110P04148,2025-10-27,1.0743065994540049,0.0,0.0,0.0,656.0,70.58
I-95 NB AM,110P04148,2025-10-28,1.0746876943810904,0.0,0.0,0.0,656.0,70.58
I-95 NB AM,110P04148,2025-10-29,1.0823095929228002,0.0,0.0,0.0,656.0,70.58
I-95 NB AM,110P04148,2025-10-30,1.2549455948925285,1.0833333333333333,0.16666666666666666,0.0,656.0,70.58
I-95 NB AM,110P04148,2025-10-31,1.059824992224756,0.0,0.0,0.0,656.0,70.58
I-95 NB AM,110P04150,2025-10-01,2.502065713028169,2.25,2.0,1.5833333333333333,660.0,70.9995
I-95 NB AM,110P04150,2025-10-02,1.183325,0.9166666666666666,0.0,0.0,660.0,70.9995
I-95 NB AM,110P04150,2025-10-03,2.2465119571596244,2.083333333333333,1.3333333333333333,0.75,660.0,70.9995
I-95 NB AM,110P04150,2025-10-06,1.5531140625,1.0833333333333333,0.8333333333333333,0.3333333333333333,660.0,70.9995
I-95 NB AM,110P04150,2025-10-07,1.338185020539906,1.0,0.3333333333333333,0.0,660.0,70.9995
I-95 NB AM,110P04150,2025-10-08,1.7242934125586857,1.9166666666666665,1.25,0.41666666666666663,660.0,70.9995
I-95 NB AM,110P04150,2025-10-09,1.378809734448357,1.4166666666666665,0.5833333333333333,0.0,660.0,70.9995
I-95 NB AM,110P04150,2025-10-10,1.1135338248239437,0.25,0.16666666666666666,0.0,660.0,70.9995
I-95 NB AM,110P04150,2025-10-13,1.0496453858568076,0.0,0.0,0.0,660.0,70.9995
I-95 NB AM,110P04150,2025-10-14,1.842000916960094,2.25,1.75,0.25,660.0,70.9995
I-95 NB AM,110P04150,2025-10-15,1.4218649867957747,1.4166666666666665,0.8333333333333333,0.0,660.0,70.9995
I-95 NB AM,110P04150,2025-10-16,1.6607521933685447,1.5,1.4166666666666665,0.16666666666666666,660.0,70.9995
I-95 NB AM,110P04150,2025-10-17,1.0888812206572769,0.16666666666666666,0.0,0.0,660.0,70.9995
I-95 NB AM,110P04150,2025-10-20,1.0909645393192489,0.3333333333333333,0.0,0.0,660.0,70.9995
I-95 NB AM,110P04150,2025-10-21,2.7166475352112673,2.0,1.6666666666666665,1.4166666666666665,660.0,70.9995
I-95 NB AM,110P04150,2025-10-22,1.6086692268192488,2.583333333333333,1.25,0.0,660.0,70.9995
I-95 NB AM,110P04150,2025-10-23,1.2180469776995306,1.25,0.0,0.0,660.0,70.9995
I-95 NB AM,110P04150,2025-10-24,2.184359617077465,1.25,1.1666666666666665,0.9166666666666666,660.0,70.9995
I-95 NB AM,110P04150,2025-10-27,1.093395077758216,0.0,0.0,0.0,660.0,70.9995
I-95 NB AM,110P04150,2025-10-28,2.140957144953051,1.9166666666666665,1.3333333333333333,0.8333333333333333,660.0,70.9995
I-95 NB AM,110P04150,2025-10-29,2.0312356954225352,1.9166666666666665,1.0,0.5833333333333333,660.0,70.9995
I-95 NB AM,110P04150,2025-10-30,2.376372153755869,2.583333333333333,1.8333333333333333,1.25,660.0,70.9995
I-95 NB AM,110P04150,2025-10-31,1.057284220950704,0.0,0.0,0.0,660.0,70.9995
I-95 NB AM,110P04151,2025-10-01,2.651307502192458,4.166666666666666,3.6666666666666665,0.0,662.0,70.8
I-95 NB AM,110P04151,2025-10-02,2.694582635733078,4.75,4.333333333333333,0.0,662.0,70.8
I-95 NB AM,110P04151,2025-10-03,2.6350793271147253,4.333333333333333,4.0,0.16666666666666666,662.0,70.8
I-95 NB AM,110P04151,2025-10-06,2.649425974647214,4.666666666666666,3.9166666666666665,0.25,662.0,70.8
I-95 NB AM,110P04151,2025-10-07,2.1458821653511917,2.833333333333333,2.5,0.0,662.0,70.8
I-95 NB AM,110P04151,2025-10-08,2.2552459539185206,3.0,2.583333333333333,0.0,662.0,70.8
I-95 NB AM,110P04151,2025-10-09,2.622849398070637,4.333333333333333,3.6666666666666665,0.0,662.0,70.8
I-95 NB AM,110P04151,2025-10-10,1.4668859124611338,1.75,0.9166666666666666,0.0,662.0,70.8
I-95 NB AM,110P04151,2025-10-13,1.078585665311329,0.0,0.0,0.0,662.0,70.8
I-95 NB AM,110P04151,2025-10-14,2.530654548353663,3.833333333333333,3.1666666666666665,0.25,662.0,70.8
I-95 NB AM,110P04151,2025-10-15,2.5584070796460177,4.083333333333333,3.75,0.0,662.0,70.8
I-95 NB AM,110P04151,2025-10-16,2.8302878099338282,4.666666666666666,4.083333333333333,0.16666666666666666,662.0,70.8
I-95 NB AM,110P04151,2025-10-17,2.4680937574742883,4.333333333333333,3.833333333333333,0.0,662.0,70.8
I-95 NB AM,110P04151,2025-10-20,2.1705772143825244,3.75,2.25,0.41666666666666663,662.0,70.8
I-95 NB AM,110P04151,2025-10-21,2.7585545722713865,3.25,2.9166666666666665,1.25,662.0,70.8
I-95 NB AM,110P04151,2025-10-22,2.80112413298254,4.666666666666666,4.5,0.0,662.0,70.8
I-95 NB AM,110P04151,2025-10-23,2.475149485768955,4.25,3.333333333333333,0.0,662.0,70.8
I-95 NB AM,110P04151,2025-10-24,2.8495734672725823,3.5,2.5,1.3333333333333333,662.0,70.8
I-95 NB AM,110P04151,2025-10-27,2.220908076217811,3.4166666666666665,2.9166666666666665,0.0,662.0,70.8
I-95 NB AM,110P04151,2025-10-28,2.8523957585904487,4.083333333333333,3.6666666666666665,0.75,662.0,70.8
I-95 NB AM,110P04151,2025-10-29,2.871446224986048,3.5,3.083333333333333,0.9166666666666666,662.0,70.8
I-95 NB AM,110P04151,2025-10-30,2.7213944032528103,3.75,3.25,0.75,662.0,70.8
I-95 NB AM,110P04151,2025-10-31,1.4784102686757556,1.8333333333333333,0.8333333333333333,0.0,662.0,70.8
I-95 NB AM,110P04152,2025-10-01,1.2852901909927466,1.8333333333333333,0.0,0.0,664.0,70.0
I-95 NB AM,110P04152,2025-10-02,1.2424917663186905,1.0,0.0,0.0,664.0,70.0
I-95 NB AM,110P04152,2025-10-03,1.169935061988455,0.0,0.0,0.0,664.0,70.0
I-95 NB AM,110P04152,2025-10-06,1.2652284294267828,1.5,0.0,0.0,664.0,70.0
I-95 NB AM,110P04152,2025-10-07,1.2157427508974055,1.0,0.0,0.0,664.0,70.0
I-95 NB AM,110P04152,2025-10-08,1.254863185951035,1.5,0.0,0.0,664.0,70.0
I-95 NB AM,110P04152,2025-10-09,1.2568693621076314,1.1666666666666665,0.0,0.0,664.0,70.0
I-95 NB AM,110P04152,2025-10-10,1.2582068128786956,1.0833333333333333,0.0,0.0,664.0,70.0
I-95 NB AM,110P04152,2025-10-13,1.0836694872548107,0.0,0.0,0.0,664.0,70.0
I-95 NB AM,110P04152,2025-10-14,1.2414886782403924,1.3333333333333333,0.0,0.0,664.0,70.0
I-95 NB AM,110P04152,2025-10-15,1.2441635797825208,0.9166666666666666,0.0,0.0,664.0,70.0
I-95 NB AM,110P04152,2025-10-16,1.276931123673595,1.4166666666666665,0.0,0.0,664.0,70.0
I-95 NB AM,110P04152,2025-10-17,1.2160771135901716,0.25,0.0,0.0,664.0,70.0
I-95 NB AM,110P04152,2025-10-20,1.3431349368412755,2.333333333333333,0.0,0.0,664.0,70.0
I-95 NB AM,110P04152,2025-10-21,1.3043488644804122,1.3333333333333333,0.08333333333333333,0.0,664.0,70.0
I-95 NB AM,110P04152,2025-10-22,1.2344670616923052,0.8333333333333333,0.0,0.0,664.0,70.0
I-95 NB AM,110P04152,2025-10-23,1.2271110824514517,0.5833333333333333,0.0,0.0,664.0,70.0
I-95 NB AM,110P04152,2025-10-24,1.2020338804939972,0.8333333333333333,0.0,0.0,664.0,70.0
I-95 NB AM,110P04152,2025-10-27,1.2558662740293332,1.8333333333333333,0.0,0.0,664.0,70.0
I-95 NB AM,110P04152,2025-10-28,1.244497942475287,1.0833333333333333,0.0,0.0,664.0,70.0
I-95 NB AM,110P04152,2025-10-29,1.7811500643648184,1.8333333333333333,0.9166666666666666,0.5833333333333333,664.0,70.0
I-95 NB AM,110P04152,2025-10-30,1.2899712686914715,1.6666666666666665,0.0,0.0,664.0,70.0
I-95 NB AM,110P04152,2025-10-31,1.1879906473978223,0.75,0.0,0.0,664.0,70.0
I-95 NB AM,110P04153,2025-10-01,2.0552058018609745,2.333333333333333,2.0,0.3333333333333333,666.0,70.6
I-95 NB AM,110P04153,2025-10-02,1.083151614668856,0.0,0.0,0.0,666.0,70.6
I-95 NB AM,110P04153,2025-10-03,1.0669217296113849,0.0,0.0,0.0,666.0,70.6
I-95 NB AM,110P04153,2025-10-06,1.2450640394088672,0.41666666666666663,0.3333333333333333,0.0,666.0,70.6
I-95 NB AM,110P04153,2025-10-07,1.2638056923918992,0.8333333333333333,0.3333333333333333,0.0,666.0,70.6
I-95 NB AM,110P04153,2025-10-08,2.019847837985769,1.5833333333333333,1.4166666666666665,0.75,666.0,70.6
I-95 NB AM,110P04153,2025-10-09,1.6367066228790366,1.3333333333333333,1.0,0.25,666.0,70.6
I-95 NB AM,110P04153,2025-10-10,1.379153804050356,0.6666666666666666,0.41666666666666663,0.25,666.0,70.6
I-95 NB AM,110P04153,2025-10-13,1.0489529282977559,0.0,0.0,0.0,666.0,70.6
I-95 NB AM,110P04153,2025-10-14,2.2171182266009852,2.583333333333333,1.8333333333333333,1.0,666.0,70.6
I-95 NB AM,110P04153,2025-10-15,1.1919304871373837,0.5833333333333333,0.25,0.0,666.0,70.6
I-95 NB AM,110P04153,2025-10-16,1.133000547345375,0.5,0.0,0.0,666.0,70.6
I-95 NB AM,110P04153,2025-10-17,1.0763891625615765,0.0,0.0,0.0,666.0,70.6
I-95 NB AM,110P04153,2025-10-20,1.8285670498084292,1.25,1.0833333333333333,0.5833333333333333,666.0,70.6
I-95 NB AM,110P04153,2025-10-21,3.081552818828681,2.0,1.8333333333333333,1.6666666666666665,666.0,70.6
I-95 NB AM,110P04153,2025-10-22,1.3269863163656268,1.1666666666666665,0.9166666666666666,0.0,666.0,70.6
I-95 NB AM,110P04153,2025-10-23,1.2029436234263822,1.0833333333333333,0.0,0.0,666.0,70.6
I-95 NB AM,110P04153,2025-10-24,1.0860498084291188,0.16666666666666666,0.0,0.0,666.0,70.6
I-95 NB AM,110P04153,2025-10-27,1.075809523809524,0.0,0.0,0.0,666.0,70.6
I-95 NB AM,110P04153,2025-10-28,1.0806398467432952,0.0,0.0,0.0,666.0,70.6
I-95 NB AM,110P04153,2025-10-29,3.048899835796388,2.1666666666666665,2.1666666666666665,1.0833333333333333,666.0,70.6
I-95 NB AM,110P04153,2025-10-30,1.1668128078817734,0.0,0.0,0.0,666.0,70.6
I-95 NB AM,110P04153,2025-10-31,1.0675013683634373,0.0,0.0,0.0,666.0,70.6
I-95 NB AM,110P04154,2025-10-01,2.292853323333125,3.083333333333333,2.5,0.6666666666666666,668.0,70.8
I-95 NB AM,110P04154,2025-10-02,1.4086543469655621,1.25,0.9166666666666666,0.0,668.0,70.8
I-95 NB AM,110P04154,2025-10-03,1.4291408848795464,1.1666666666666665,0.6666666666666666,0.0,668.0,70.8
I-95 NB AM,110P04154,2025-10-06,1.5479628047806555,2.083333333333333,0.8333333333333333,0.0,668.0,70.8
I-95 NB AM,110P04154,2025-10-07,1.5872969575755054,1.6666666666666665,1.25,0.16666666666666666,668.0,70.8
I-95 NB AM,110P04154,2025-10-08,2.3846330131877753,2.9166666666666665,2.583333333333333,0.41666666666666663,668.0,70.8
I-95 NB AM,110P04154,2025-10-09,2.0486537913984324,2.75,2.0,0.41666666666666663,668.0,70.8
I-95 NB AM,110P04154,2025-10-10,3.3016104502177135,2.583333333333333,1.9166666666666665,1.3333333333333333,668.0,70.8
I-95 NB AM,110P04154,2025-10-13,1.0816892018583724,0.0,0.0,0.0,668.0,70.8
I-95 NB AM,110P04154,2025-10-14,2.786169156301868,4.0,3.25,1.0,668.0,70.8
I-95 NB AM,110P04154,2025-10-15,1.8208434897949264,2.4166666666666665,1.75,0.0,668.0,70.8
I-95 NB AM,110P04154,2025-10-16,1.766759029702008,2.1666666666666665,1.75,0.0,668.0,70.8
I-95 NB AM,110P04154,2025-10-17,1.2504982742696031,1.0,0.16666666666666666,0.0,668.0,70.8
I-95 NB AM,110P04154,2025-10-20,2.474773780009306,1.9166666666666665,1.75,1.0833333333333333,668.0,70.8
I-95 NB AM,110P04154,2025-10-21,1.4684750376743965,1.5,0.9166666666666666,0.0,668.0,70.8
I-95 NB AM,110P04154,2025-10-22,1.9568741015437823,2.6666666666666665,2.1666666666666665,0.0,668.0,70.8
I-95 NB AM,110P04154,2025-10-23,1.9347486405966796,2.1666666666666665,1.6666666666666665,0.08333333333333333,668.0,70.8
I-95 NB AM,110P04154,2025-10-24,1.296388119196928,1.0,0.41666666666666663,0.0,668.0,70.8
I-95 NB AM,110P04154,2025-10-27,1.645478725251221,1.8333333333333333,1.25,0.0,668.0,70.8
I-95 NB AM,110P04154,2025-10-28,1.8339548740598766,2.25,2.0,0.0,668.0,70.8
I-95 NB AM,110P04154,2025-10-29,1.8364132586095547,2.5,1.8333333333333333,0.16666666666666666,668.0,70.8
I-95 NB AM,110P04154,2025-10-30,1.2881935040313344,1.0833333333333333,0.08333333333333333,0.0,668.0,70.8
I-95 NB AM,110P04154,2025-10-31,1.1267595852691377,0.0,0.0,0.0,668.0,70.8
I-95 NB AM,110P04155,2025-10-01,2.7864224876486783,4.25,3.6666666666666665,0.6666666666666666,670.0,68.39
I-95 NB AM,110P04155,2025-10-02,1.5756474390676438,2.583333333333333,1.0833333333333333,0.0,670.0,68.39
I-95 NB AM,110P04155,2025-10-03,1.771065985283319,2.9166666666666665,1.75,0.0,670.0,68.39
I-95 NB AM,110P04155,2025-10-06,1.6190358225805648,2.75,1.0,0.0,670.0,68.39
I-95 NB AM,110P04155,2025-10-07,1.7310940099210217,2.833333333333333,1.5,0.0,670.0,68.39
I-95 NB AM,110P04155,2025-10-08,2.1813766041732237,4.0,2.9166666666666665,0.0,670.0,68.39
I-95 NB AM,110P04155,2025-10-09,2.0105561966420393,3.4166666666666665,2.4166666666666665,0.0,670.0,68.39
I-95 NB AM,110P04155,2025-10-10,4.022137315729266,3.4166666666666665,2.583333333333333,1.5,670.0,68.39
I-95 NB AM,110P04155,2025-10-13,1.1718279956639241,0.0,0.0,0.0,670.0,68.39
I-95 NB AM,110P04155,2025-10-14,2.654890773849666,4.5,3.333333333333333,0.0,670.0,68.39
I-95 NB AM,110P04155,2025-10-15,1.89815636848652,3.583333333333333,2.083333333333333,0.0,670.0,68.39
I-95 NB AM,110P04155,2025-10-16,2.097674604482943,4.25,2.833333333333333,0.0,670.0,68.39
I-95 NB AM,110P04155,2025-10-17,1.7539839445302003,2.9166666666666665,1.6666666666666665,0.0,670.0,68.39
I-95 NB AM,110P04155,2025-10-20,1.450606900754817,1.9166666666666665,0.5,0.0,670.0,68.39
I-95 NB AM,110P04155,2025-10-21,1.7266526793252108,2.333333333333333,1.9166666666666665,0.0,670.0,68.39
I-95 NB AM,110P04155,2025-10-22,2.0884503024762595,3.6666666666666665,2.583333333333333,0.0,670.0,68.39
I-95 NB AM,110P04155,2025-10-23,2.078884359654513,3.75,2.25,0.0,670.0,68.39
I-95 NB AM,110P04155,2025-10-24,1.6607160020181737,2.25,1.75,0.0,670.0,68.39
I-95 NB AM,110P04155,2025-10-27,1.7239195528047118,2.583333333333333,1.8333333333333333,0.0,670.0,68.39
I-95 NB AM,110P04155,2025-10-28,1.881415968548464,3.25,2.083333333333333,0.0,670.0,68.39
I-95 NB AM,110P04155,2025-10-29,1.9306122459174448,3.75,1.8333333333333333,0.0,670.0,68.39
I-95 NB AM,110P04155,2025-10-30,1.986299698772611,4.083333333333333,2.9166666666666665,0.0,670.0,68.39
I-95 NB AM,110P04155,2025-10-31,1.4246421988100773,2.083333333333333,0.0,0.0,670.0,68.39
I-95 NB AM,110P04156,2025-10-01,2.593537427571143,4.333333333333333,3.25,0.75,672.0,68.79
I-95 NB AM,110P04156,2025-10-02,1.3783712935390628,2.5,0.08333333333333333,0.0,672.0,68.79
I-95 NB AM,110P04156,2025-10-03,1.4313567358292316,2.833333333333333,0.3333333333333333,0.0,672.0,68.79
I-95 NB AM,110P04156,2025-10-06,1.4790936201566949,2.6666666666666665,0.25,0.0,672.0,68.79
I-95 NB AM,110P04156,2025-10-07,1.4713457488784156,2.833333333333333,0.16666666666666666,0.0,672.0,68.79
I-95 NB AM,110P04156,2025-10-08,1.871735742033371,3.833333333333333,1.9166666666666665,0.0,672.0,68.79
I-95 NB AM,110P04156,2025-10-09,1.591562719357525,3.1666666666666665,0.75,0.0,672.0,68.79
I-95 NB AM,110P04156,2025-10-10,4.070381665743821,3.5,2.1666666666666665,1.5,672.0,68.79
I-95 NB AM,110P04156,2025-10-13,1.1609310350841244,0.16666666666666666,0.0,0.0,672.0,68.79
I-95 NB AM,110P04156,2025-10-14,2.1651551252817587,3.75,2.9166666666666665,0.0,672.0,68.79
I-95 NB AM,110P04156,2025-10-15,1.7590167115009832,3.5,2.0,0.0,672.0,68.79
I-95 NB AM,110P04156,2025-10-16,1.8135017417804968,4.25,1.0833333333333333,0.0,672.0,68.79
I-95 NB AM,110P04156,2025-10-17,1.4193600319144763,2.6666666666666665,0.41666666666666663,0.0,672.0,68.79
I-95 NB AM,110P04156,2025-10-20,1.3266355079066807,1.75,0.0,0.0,672.0,68.79
I-95 NB AM,110P04156,2025-10-21,1.4143614052833284,2.25,0.16666666666666666,0.0,672.0,68.79
I-95 NB AM,110P04156,2025-10-22,1.6617934235251544,3.75,1.4166666666666665,0.0,672.0,68.79
I-95 NB AM,110P04156,2025-10-23,1.7435209689444247,3.4166666666666665,1.25,0.0,672.0,68.79
I-95 NB AM,110P04156,2025-10-24,1.464097740263251,2.583333333333333,0.41666666666666663,0.0,672.0,68.79
I-95 NB AM,110P04156,2025-10-27,1.5103350366013701,3.0,0.6666666666666666,0.0,672.0,68.79
I-95 NB AM,110P04156,2025-10-28,1.560821165575965,2.833333333333333,0.8333333333333333,0.0,672.0,68.79
I-95 NB AM,110P04156,2025-10-29,1.6223042731390853,3.583333333333333,0.9166666666666666,0.0,672.0,68.79
I-95 NB AM,110P04156,2025-10-30,1.6355506337116277,4.416666666666666,0.5,0.0,672.0,68.79
I-95 NB AM,110P04156,2025-10-31,1.4688464355628417,2.25,0.75,0.0,672.0,68.79
I-95 NB AM,110P04157,2025-10-01,2.427431495809155,4.416666666666666,2.6666666666666665,0.3333333333333333,674.0,67.99
I-95 NB AM,110P04157,2025-10-02,1.3405277125356911,1.9166666666666665,0.0,0.0,674.0,67.99
I-95 NB AM,110P04157,2025-10-03,1.307259141567652,1.6666666666666665,0.0,0.0,674.0,67.99
I-95 NB AM,110P04157,2025-10-06,1.3933660311319886,2.75,0.0,0.0,674.0,67.99
I-95 NB AM,110P04157,2025-10-07,1.4019767200884221,2.25,0.41666666666666663,0.0,674.0,67.99
