corridor,facility,tmc_code,date_local,observed_15min_bins,minimum_speed_mph,mean_speed_mph,mean_s3_flow_vph_link,expected_15min_bins,complete_day
I-95 NB,GP,110P04151,2025-10-10,96,17.963333333333335,45.194375,4486.13787909938,96,True
I-95 NB,GP,110P04151,2025-10-13,96,17.143333333333334,51.48645833333333,4305.98079689263,96,True
I-95 NB,GP,110P04151,2025-10-14,96,16.96666666666667,60.05788194444444,4494.30001763462,96,True
I-95 NB,GP,110P04151,2025-10-15,96,18.046666666666667,55.52024305555556,4539.245245142815,96,True
I-95 NB,GP,110P04151,2025-10-16,96,16.48,49.039409722222224,4330.0640304227445,96,True
I-95 NB,GP,110P04151,2025-10-17,96,16.86,44.05555555555555,4388.162849271132,96,True
I-95 NB,GP,110P04151,2025-10-20,96,16.416666666666668,57.604097222222215,4425.293367286949,96,True
I-95 NB,GP,110P04151,2025-10-21,96,8.58,54.10010416666666,4239.035543286972,96,True
I-95 NB,GP,110P04151,2025-10-22,96,19.53333333333333,59.24357638888889,4258.055435575865,96,True
I-95 NB,GP,110P04151,2025-10-23,96,17.97,51.734375,4528.198507150403,96,True
I-95 NB,GP,110P04151,2025-10-24,96,10.333333333333334,45.333888888888886,4385.69755796504,96,True
I-95 NB,GP,110P04151,2025-10-27,96,18.72,55.27697916666667,4387.612433066339,96,True
I-95 NB,GP,110P04151,2025-10-28,96,14.87,57.94840277777778,4445.146366255259,96,True
I-95 NB,GP,110P04151,2025-10-29,96,11.85,59.73399305555555,4551.420639897579,96,True
I-95 NB,GP,110P04151,2025-10-30,96,16.5,59.034375000000004,4602.529821585337,96,True
I-95 NB,GP,110P04151,2025-10-31,96,21.166666666666668,51.390173611111116,4384.206743560006,96,True
I-95 NB,GP,110P04153,2025-10-01,96,17.37333333333333,62.92829861111111,6039.377346302225,96,True
I-95 NB,GP,110P04153,2025-10-02,96,49.13333333333333,66.80836805555556,6015.1987902280425,96,True
I-95 NB,GP,110P04153,2025-10-03,96,62.45666666666667,67.22128472222222,5930.64611476324,96,True
I-95 NB,GP,110P04153,2025-10-06,96,22.0,66.87125,5730.152084015835,96,True
I-95 NB,GP,110P04153,2025-10-07,96,21.69666666666667,66.70465277777778,5718.4707450500755,96,True
I-95 NB,GP,110P04153,2025-10-08,96,12.386666666666665,63.98777777777778,5976.41861399231,96,True
I-95 NB,GP,110P04153,2025-10-09,96,16.82,63.793819444444445,6244.880624545921,96,True
I-95 NB,GP,110P04153,2025-10-10,96,13.836666666666668,65.66319444444444,6112.183699108587,96,True
I-95 NB,GP,110P04153,2025-10-13,96,53.82,66.7142361111111,5975.259657245129,96,True
I-95 NB,GP,110P04153,2025-10-14,96,14.163333333333334,62.22152777777777,6144.7620071574165,96,True
I-95 NB,GP,110P04153,2025-10-15,96,37.163333333333334,66.30840277777777,6027.291850202571,96,True
I-95 NB,GP,110P04153,2025-10-16,96,50.620000000000005,66.32847222222222,6126.404745404972,96,True
I-95 NB,GP,110P04153,2025-10-17,96,63.56999999999999,66.94590277777777,6030.788450019475,96,True
I-95 NB,GP,110P04153,2025-10-20,96,12.090000000000002,64.54520833333333,5964.330056025349,96,True
I-95 NB,GP,110P04153,2025-10-21,96,8.463333333333333,63.19586805555556,5727.745402730757,96,True
I-95 NB,GP,110P04153,2025-10-22,96,30.613333333333333,66.15736111111111,5782.135210634321,96,True
I-95 NB,GP,110P04153,2025-10-23,96,38.223333333333336,66.01861111111111,6054.574328684586,96,True
I-95 NB,GP,110P04153,2025-10-24,96,50.07666666666666,66.79555555555555,5987.115979608967,96,True
I-95 NB,GP,110P04153,2025-10-27,96,61.06333333333333,67.63309027777778,5759.163513732902,96,True
I-95 NB,GP,110P04153,2025-10-28,96,61.053333333333335,66.86916666666667,6066.636838702176,96,True
I-95 NB,GP,110P04153,2025-10-29,96,4.553333333333334,62.21055555555555,6044.609156469726,96,True
I-95 NB,GP,110P04153,2025-10-30,96,54.48666666666667,65.78788194444444,6161.319418933195,96,True
I-95 NB,GP,110P04153,2025-10-31,96,61.00333333333333,67.80902777777779,5678.884799231756,96,True
I-95 NB,GP,110P04154,2025-10-01,96,15.673333333333332,61.47965277777778,6152.6299211763735,96,True
I-95 NB,GP,110P04154,2025-10-02,96,21.243333333333332,60.40246527777777,6407.310826971551,96,True
I-95 NB,GP,110P04154,2025-10-03,96,16.813333333333333,60.234097222222225,6271.345367639288,96,True
I-95 NB,GP,110P04154,2025-10-06,96,24.47666666666667,64.99805555555555,5920.98948043901,96,True
I-95 NB,GP,110P04154,2025-10-07,96,19.456666666666667,64.99809027777778,5872.482226507804,96,True
I-95 NB,GP,110P04154,2025-10-08,96,15.613333333333335,61.35263888888889,6248.377348408162,96,True
I-95 NB,GP,110P04154,2025-10-09,96,16.376666666666665,54.75163194444445,6493.131682016104,96,True
I-95 NB,GP,110P04154,2025-10-10,96,7.103333333333334,53.14472222222222,6282.142435421153,96,True
I-95 NB,GP,110P04154,2025-10-13,96,15.993333333333334,57.20798611111112,6321.736339893061,96,True
I-95 NB,GP,110P04154,2025-10-14,96,14.856666666666667,60.25694444444445,6148.041131965533,96,True
I-95 NB,GP,110P04154,2025-10-15,96,19.646666666666665,63.184756944444445,6213.220263538303,96,True
I-95 NB,GP,110P04154,2025-10-16,96,19.026666666666667,63.29486111111111,6222.571799172064,96,True
I-95 NB,GP,110P04154,2025-10-17,96,17.856666666666666,58.91319444444445,6405.579296075442,96,True
I-95 NB,GP,110P04154,2025-10-20,96,9.636666666666667,62.403506944444445,6038.672154768755,96,True
I-95 NB,GP,110P04154,2025-10-21,96,21.646666666666665,63.527048611111105,6187.367528245545,96,True
I-95 NB,GP,110P04154,2025-10-22,96,18.816666666666666,63.23152777777778,5995.649200002571,96,True
I-95 NB,GP,110P04154,2025-10-23,96,16.51,60.799618055555555,6276.169910178588,96,True
I-95 NB,GP,110P04154,2025-10-24,96,14.700000000000001,56.203576388888884,6322.4036650268545,96,True
I-95 NB,GP,110P04154,2025-10-27,96,19.346666666666668,64.30857638888888,6046.1190042466615,96,True
I-95 NB,GP,110P04154,2025-10-28,96,17.68,61.957256944444445,6146.14962665044,96,True
I-95 NB,GP,110P04154,2025-10-29,96,18.66,62.94555555555556,6339.094249347744,96,True
I-95 NB,GP,110P04154,2025-10-30,96,37.79333333333333,64.78357638888889,6400.655117908968,96,True
I-95 NB,GP,110P04154,2025-10-31,96,16.31,60.051631944444445,6140.807384050338,96,True
I-95 NB,GP,110P04155,2025-10-01,96,14.513333333333334,49.30934027777778,6753.296731521031,96,True
I-95 NB,GP,110P04155,2025-10-02,96,9.766666666666666,48.538784722222225,6638.595568505727,96,True
I-95 NB,GP,110P04155,2025-10-03,96,16.80666666666667,44.794826388888886,6650.547590803243,96,True
I-95 NB,GP,110P04155,2025-10-06,96,22.959999999999997,57.67239583333333,6749.3100567731735,96,True
I-95 NB,GP,110P04155,2025-10-07,96,25.083333333333332,57.37486111111111,6892.310525443357,96,True
I-95 NB,GP,110P04155,2025-10-08,96,15.526666666666666,48.56697916666667,6753.049049424774,96,True
I-95 NB,GP,110P04155,2025-10-09,96,14.976666666666667,44.719027777777775,6425.488279850729,96,True
I-95 NB,GP,110P04155,2025-10-10,96,4.8999999999999995,42.276805555555555,6327.7328369858005,96,True
I-95 NB,GP,110P04155,2025-10-13,96,21.143333333333334,50.88986111111111,6750.425381600668,96,True
I-95 NB,GP,110P04155,2025-10-14,96,17.706666666666667,52.678888888888885,6837.142108807321,96,True
I-95 NB,GP,110P04155,2025-10-15,96,22.143333333333334,54.00694444444445,6892.751841298446,96,True
I-95 NB,GP,110P04155,2025-10-16,96,23.983333333333334,51.386423611111105,6798.0123253846405,96,True
I-95 NB,GP,110P04155,2025-10-17,96,17.386666666666667,47.71885416666667,6696.63841533032,96,True
I-95 NB,GP,110P04155,2025-10-20,96,11.233333333333334,53.54055555555556,6752.969185162856,96,True
I-95 NB,GP,110P04155,2025-10-21,96,21.47666666666667,55.05079861111111,6771.725358993557,96,True
I-95 NB,GP,110P04155,2025-10-22,96,17.986666666666668,54.80940972222222,6758.206628468551,96,True
I-95 NB,GP,110P04155,2025-10-23,96,17.400000000000002,48.26003472222222,6612.462558387004,96,True
I-95 NB,GP,110P04155,2025-10-24,96,17.14,45.65802083333333,6487.421747732722,96,True
I-95 NB,GP,110P04155,2025-10-27,96,20.49,55.187951388888884,6548.038748475905,96,True
I-95 NB,GP,110P04155,2025-10-28,96,21.626666666666665,55.662083333333335,6812.843974130897,96,True
I-95 NB,GP,110P04155,2025-10-29,96,22.320000000000004,55.51756944444444,7067.368146728612,96,True
I-95 NB,GP,110P04155,2025-10-30,96,24.936666666666667,54.837604166666665,7097.138636091011,96,True
I-95 NB,GP,110P04155,2025-10-31,96,15.986666666666665,50.14152777777778,6596.574087352982,96,True
I-95 NB,GP,110P04156,2025-10-01,96,11.693333333333333,53.43534722222222,6568.522170680581,96,True
I-95 NB,GP,110P04156,2025-10-02,96,19.833333333333332,54.20916666666667,6594.964206083841,96,True
I-95 NB,GP,110P04156,2025-10-03,96,30.77333333333333,54.58083333333334,6731.831754536313,96,True
I-95 NB,GP,110P04156,2025-10-06,96,32.79,59.341319444444444,6412.212286547766,96,True
I-95 NB,GP,110P04156,2025-10-07,96,36.93333333333333,59.359861111111115,6562.612406933161,96,True
I-95 NB,GP,110P04156,2025-10-08,96,25.26,52.62291666666667,6590.287267105067,96,True
I-95 NB,GP,110P04156,2025-10-09,96,15.786666666666667,52.404583333333335,6511.821976414724,96,True
I-95 NB,GP,110P04156,2025-10-10,96,5.71,50.891215277777775,6469.992906205364,96,True
I-95 NB,GP,110P04156,2025-10-13,96,38.20333333333333,56.33663194444444,6765.739303887145,96,True
I-95 NB,GP,110P04156,2025-10-14,96,20.11,55.65642361111111,6577.509892503283,96,True
I-95 NB,GP,110P04156,2025-10-15,96,27.21666666666667,55.73475694444445,6643.122761014875,96,True
I-95 NB,GP,110P04156,2025-10-16,96,16.80333333333333,53.91506944444444,6544.78584341027,96,True
I-95 NB,GP,110P04156,2025-10-17,96,30.906666666666666,55.35854166666667,6753.4595323656795,96,True
I-95 NB,GP,110P04156,2025-10-20,96,12.5,57.064479166666665,6559.75314359252,96,True
I-95 NB,GP,110P04156,2025-10-21,96,27.71666666666667,57.931041666666665,6534.714860366411,96,True
I-95 NB,GP,110P04156,2025-10-22,96,29.453333333333333,57.789652777777775,6475.699849220761,96,True
I-95 NB,GP,110P04156,2025-10-23,96,20.036666666666665,52.46489583333334,6592.08463696465,96,True
I-95 NB,GP,110P04156,2025-10-24,96,28.683333333333334,54.601840277777775,6717.665974343942,96,True
I-95 NB,GP,110P04156,2025-10-27,96,30.386666666666667,58.633784722222224,6377.901878561092,96,True
I-95 NB,GP,110P04156,2025-10-28,96,31.820000000000004,57.83784722222222,6480.391358489201,96,True
I-95 NB,GP,110P04156,2025-10-29,96,25.900000000000002,57.139270833333335,6770.640917197689,96,True
I-95 NB,GP,110P04156,2025-10-30,96,29.886666666666667,57.21875,6780.767775631128,96,True
I-95 NB,GP,110P04156,2025-10-31,96,29.94666666666667,56.33263888888889,6584.91678308686,96,True
I-95 NB,GP,110P04157,2025-10-01,96,18.563333333333333,53.70670138888889,6535.779097178195,96,True
I-95 NB,GP,110P04157,2025-10-02,96,33.45666666666667,56.42659722222222,6682.079462151796,96,True
I-95 NB,GP,110P04157,2025-10-03,96,33.18333333333333,55.96930555555556,6738.612809983298,96,True
I-95 NB,GP,110P04157,2025-10-06,96,38.050000000000004,59.61479166666667,6357.364837554061,96,True
I-95 NB,GP,110P04157,2025-10-07,96,32.38333333333333,59.40572916666667,6536.175766596428,96,True
I-95 NB,GP,110P04157,2025-10-08,96,25.346666666666668,53.994236111111114,6717.721460706972,96,True
I-95 NB,GP,110P04157,2025-10-09,96,17.733333333333334,53.269236111111105,6583.984703743982,96,True
I-95 NB,GP,110P04157,2025-10-10,96,8.393333333333333,51.78378472222223,6525.492735069526,96,True
I-95 NB,GP,110P04157,2025-10-13,96,42.85333333333333,57.9790625,6730.230964936077,96,True
I-95 NB,GP,110P04157,2025-10-14,96,22.506666666666664,56.495694444444446,6686.370501434148,96,True
I-95 NB,GP,110P04157,2025-10-15,96,26.01,56.62052083333333,6609.873324547077,96,True
I-95 NB,GP,110P04157,2025-10-16,96,17.106666666666666,53.605069444444446,6592.765350137551,96,True
I-95 NB,GP,110P04157,2025-10-17,96,36.306666666666665,55.95086805555556,6808.639813119377,96,True
I-95 NB,GP,110P04157,2025-10-20,96,17.603333333333335,56.924930555555555,6589.945413222907,96,True
I-95 NB,GP,110P04157,2025-10-21,96,26.926666666666666,58.31805555555555,6513.155629339021,96,True
I-95 NB,GP,110P04157,2025-10-22,96,26.643333333333334,58.28597222222222,6479.419622128174,96,True
I-95 NB,GP,110P04157,2025-10-23,96,23.87,53.45166666666666,6680.612174227761,96,True
I-95 NB,GP,110P04157,2025-10-24,96,36.43,55.83972222222223,6771.858582078894,96,True
I-95 NB,GP,110P04157,2025-10-27,96,37.82333333333333,59.51392361111112,6368.719357362644,96,True
I-95 NB,GP,110P04157,2025-10-28,96,38.093333333333334,58.416736111111106,6547.5844335929405,96,True
I-95 NB,GP,110P04157,2025-10-29,96,32.89666666666667,57.885729166666664,6747.534436460217,96,True
I-95 NB,GP,110P04157,2025-10-30,96,35.56,56.54475694444445,6842.321004214416,96,True
I-95 NB,GP,110P04157,2025-10-31,96,26.44333333333333,56.28319444444444,6606.603148310699,96,True
I-95 NB,GP,110P04159,2025-10-01,96,7.026666666666666,58.14725694444444,5926.879430201865,96,True
I-95 NB,GP,110P04159,2025-10-02,96,7.06,59.504687499999996,5870.3585796554025,96,True
I-95 NB,GP,110P04159,2025-10-03,96,55.28,63.785,5634.703564008697,96,True
I-95 NB,GP,110P04159,2025-10-06,96,50.21,64.01982638888889,5486.820418461666,96,True
I-95 NB,GP,110P04159,2025-10-07,96,20.540000000000003,61.930625,5616.452408155157,96,True
I-95 NB,GP,110P04159,2025-10-08,96,16.29,61.30885416666666,5973.259389385202,96,True
I-95 NB,GP,110P04159,2025-10-09,96,14.293333333333335,57.002534722222215,6144.298591819097,96,True
I-95 NB,GP,110P04159,2025-10-10,96,52.699999999999996,63.078715277777775,5842.135516496698,96,True
I-95 NB,GP,110P04159,2025-10-13,96,32.943333333333335,62.78333333333333,5784.834332878327,96,True
I-95 NB,GP,110P04159,2025-10-14,96,18.86,61.764270833333335,5913.262764562809,96,True
I-95 NB,GP,110P04159,2025-10-15,96,14.479999999999999,61.56534722222222,5748.729273590143,96,True
I-95 NB,GP,110P04159,2025-10-16,96,6.093333333333334,52.935451388888886,5729.430985047348,96,True
I-95 NB,GP,110P04159,2025-10-17,96,19.16,60.41722222222222,6052.49380419913,96,True
I-95 NB,GP,110P04159,2025-10-20,87,59.15,64.1048275862069,5565.039166246901,96,False
I-95 NB,GP,110P04159,2025-10-21,96,58.330000000000005,63.954965277777774,5577.351313459879,96,True
I-95 NB,GP,110P04159,2025-10-22,96,55.99333333333333,64.11440972222222,5497.657349904516,96,True
I-95 NB,GP,110P04159,2025-10-23,96,30.50333333333333,61.40239583333334,5932.509004091799,96,True
I-95 NB,GP,110P04159,2025-10-24,96,56.54333333333333,63.85104166666667,5618.918223171592,96,True
I-95 NB,GP,110P04159,2025-10-27,96,52.99333333333333,63.70222222222222,5660.676699039271,96,True
I-95 NB,GP,110P04159,2025-10-28,96,20.73,61.61329861111111,5849.899341126023,96,True
I-95 NB,GP,110P04159,2025-10-29,96,52.836666666666666,62.58996527777777,6001.300007634066,96,True
I-95 NB,GP,110P04159,2025-10-30,96,46.626666666666665,61.945625,6014.668705670177,96,True
I-95 NB,GP,110P04159,2025-10-31,96,37.6,63.480069444444446,5584.630292819561,96,True
